,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
27633,1990,0.803,0.557,10,-8.446,0,0.0404,0.151,7.64e-06,0.0428,0.777,89.134,307067,4,39.81558,12,1
27634,1990,0.465,0.886,1,-9.477,1,0.0807,4.64e-05,0.0271,0.325,0.954,185.595,254642,4,37.72739,11,1
27635,1990,0.606,0.332,6,-12.715,1,0.0324,0.000913,0.397,0.151,0.0796,126.625,250293,4,39.18744,12,1
27636,1990,0.631,0.813,7,-8.106,1,0.0337,0.0779,0.0,0.167,0.522,105.998,275000,4,19.79299,15,1
27637,1990,0.438,0.913,0,-4.458,0,0.0858,0.0598,8e-06,0.107,0.329,96.959,316600,4,49.69951,10,0
27638,1990,0.622,0.829,2,-5.548,1,0.029,0.11,0.0,0.0954,0.539,110.367,257373,4,43.37023,13,1
27639,1990,0.895,0.768,10,-6.798,0,0.308,0.000687,4.58e-05,0.0413,0.622,92.943,230000,4,70.36948,11,1
27640,1990,0.379,0.158,0,-17.765,0,0.0423,0.952,0.832,0.148,0.179,72.292,547827,4,83.08805,22,0
27641,1990,0.755,0.347,2,-13.853,0,0.0792,0.154,2.99e-05,0.115,0.634,138.673,240067,4,33.30897,11,1
27642,1990,0.165,0.246,2,-14.56,0,0.0346,0.897,0.678,0.206,0.0631,83.83,263400,4,26.20052,13,0
27643,1990,0.711,0.677,8,-16.159,1,0.295,0.751,0.546,0.269,0.247,92.092,142107,4,54.72379,6,0
27644,1990,0.237,0.994,4,-3.929,0,0.208,2.53e-06,0.623,0.183,0.177,95.734,199440,4,23.18977,13,0
27645,1990,0.896,0.744,11,-5.239,0,0.246,0.192,1.19e-06,0.108,0.744,92.91,247307,4,25.28002,12,1
27646,1990,0.591,0.388,5,-8.069,1,0.0267,0.653,0.000214,0.167,0.122,105.977,190032,3,28.56489,12,1
27647,1990,0.78,0.565,3,-7.32,0,0.0306,0.736,0.00269,0.063,0.365,101.967,322133,4,36.61435,12,1
27648,1990,0.649,0.668,1,-10.109,1,0.0383,0.376,0.0,0.0366,0.923,140.598,177000,4,23.84041,11,1
27649,1990,0.425,0.519,9,-9.707,1,0.0279,0.185,0.0,0.102,0.208,143.887,273773,4,17.38842,12,1
27650,1990,0.544,0.578,7,-10.166,1,0.0543,0.0412,0.000964,0.0781,0.586,94.33,227067,4,52.04877,10,0
27651,1990,0.22,0.945,7,-6.273,1,0.0894,0.147,0.865,0.85,0.216,104.924,486800,3,20.98907,18,0
27652,1990,0.782,0.608,7,-6.58,1,0.124,0.000136,2.12e-06,0.0724,0.659,93.284,300507,4,56.66718,13,1
27653,1990,0.704,0.725,4,-7.435,1,0.0505,0.0348,0.0163,0.194,0.761,92.183,166693,4,26.95184,7,1
27654,1990,0.592,0.612,8,-12.097,1,0.149,0.441,0.0,0.427,0.704,103.732,151467,4,56.52979,7,0
27655,1990,0.745,0.608,6,-5.525,1,0.0373,0.0171,0.0,0.081,0.541,129.303,227667,4,31.10227,9,1
27656,1990,0.665,0.326,7,-17.303,0,0.0812,0.465,0.0279,0.164,0.622,103.714,175600,4,20.92718,9,0
27657,1990,0.811,0.697,10,-7.409,0,0.275,0.0834,0.0,0.0965,0.855,89.88,316760,4,57.38361,12,1
27658,1990,0.814,0.742,11,-11.352,0,0.106,0.157,0.00373,0.1,0.659,102.7,411560,4,58.08048,17,0
27659,1990,0.556,0.412,7,-10.224,1,0.0992,0.764,0.0,0.0902,0.811,84.778,160933,4,36.9684,8,0
27660,1990,0.681,0.742,5,-7.0,1,0.0249,0.0134,0.422,0.121,0.486,109.001,271533,4,18.09354,13,1
27661,1990,0.652,0.603,7,-6.903,1,0.0247,0.293,0.0,0.0816,0.353,90.997,240240,4,28.37471,13,1
27662,1990,0.736,0.72,1,-9.25,1,0.0396,0.0238,0.00176,0.0642,0.871,112.91,267240,4,26.64929,14,1
27663,1990,0.808,0.912,7,-5.277,1,0.149,0.00427,0.0853,0.315,0.402,125.812,383427,4,25.45121,19,1
27664,1990,0.812,0.778,10,-13.957,0,0.292,0.6,4.39e-05,0.11,0.599,87.713,297040,4,22.92252,12,1
27665,1990,0.586,0.913,1,-6.012,1,0.0378,0.00253,7.01e-06,0.225,0.817,111.569,238773,4,47.79447,11,0
27666,1990,0.226,0.0453,7,-21.482,0,0.0385,0.953,0.03,0.0831,0.0692,138.377,317027,4,35.1021,16,0
27667,1990,0.519,0.741,9,-6.586,0,0.0301,0.141,0.15,0.211,0.541,121.185,385000,5,60.61404,11,0
27668,1990,0.788,0.626,0,-8.582,1,0.354,0.262,0.0,0.0791,0.74,87.96,322227,4,98.71545,11,1
27669,1990,0.49,0.2,7,-13.162,1,0.0405,0.983,0.0,0.141,0.463,130.295,186933,4,29.7291,6,0
27670,1990,0.487,0.3,8,-18.14,1,0.0385,0.256,0.001,0.0994,0.138,89.803,260200,4,28.73934,12,0
27671,1990,0.528,0.126,10,-21.007,1,0.0487,0.651,0.00675,0.0905,0.401,164.478,563800,3,69.53707,24,0
27672,1990,0.217,0.968,9,-5.209,1,0.102,0.000202,0.00649,0.98,0.329,170.395,265467,4,51.55219,12,0
27673,1990,0.322,0.0118,8,-30.895,0,0.0469,0.954,0.0,0.102,0.0576,135.454,129000,3,25.70996,6,0
27674,1990,0.452,0.917,1,-6.169,1,0.0667,0.000616,1.86e-05,0.0901,0.415,103.627,135840,4,106.09566,4,0
27675,1990,0.461,0.935,11,-5.165,1,0.129,0.000973,1.26e-05,0.0906,0.661,199.819,158293,4,42.64444,7,0
27676,1990,0.741,0.511,9,-11.797,1,0.0401,0.493,0.0,0.0808,0.752,119.38,345200,4,32.13129,14,1
27677,1990,0.693,0.648,11,-6.411,0,0.0248,0.0949,0.0,0.14,0.319,113.117,293267,4,26.12939,13,1
27678,1990,0.692,0.912,0,-5.26,1,0.0353,0.151,0.000217,0.132,0.886,107.388,283040,4,52.72884,12,1
27679,1990,0.575,0.596,4,-9.704,1,0.0251,0.216,0.0,0.107,0.614,93.828,205000,4,43.24988,12,0
27680,1990,0.349,0.432,8,-9.554,1,0.0384,0.82,0.085,0.191,0.137,82.935,460000,4,35.96682,18,1
27681,1990,0.662,0.69,9,-10.257,0,0.0822,0.00204,0.338,0.683,0.471,150.074,250520,4,38.31901,13,0
27682,1990,0.672,0.52,7,-9.965,0,0.0407,0.0985,1.28e-06,0.0365,0.551,137.213,356960,4,70.72309,14,1
27683,1990,0.787,0.193,8,-20.63,1,0.0382,0.799,0.79,0.105,0.367,113.095,429427,4,32.43869,17,0
27684,1990,0.604,0.316,2,-14.674,1,0.0302,0.56,1.18e-05,0.0905,0.391,129.693,302973,4,29.31641,17,1
27685,1990,0.416,0.486,7,-10.013,0,0.0273,0.0517,0.224,0.156,0.315,92.68,193760,4,23.91997,11,0
27686,1990,0.609,0.773,5,-9.166,1,0.0389,0.075,0.0,0.188,0.352,113.443,238160,4,37.6456,9,1
27687,1990,0.556,0.628,11,-10.713,1,0.0807,0.521,1.91e-06,0.298,0.934,175.404,130107,4,34.15176,7,0
27688,1990,0.551,0.888,0,-10.916,1,0.0537,0.338,0.00277,0.317,0.287,130.667,244227,4,50.57285,9,1
27689,1990,0.329,0.952,1,-6.862,0,0.0686,0.0056,0.602,0.0702,0.298,155.313,91600,4,49.68808,4,0
27690,1990,0.567,0.366,0,-16.504,1,0.0288,0.789,2.59e-06,0.0927,0.162,107.668,167160,4,36.67059,7,0
27691,1990,0.666,0.874,0,-6.117,1,0.0269,0.0529,2.79e-05,0.108,0.839,121.194,256790,4,32.96964,15,1
27692,1990,0.523,0.955,4,-4.711,1,0.0605,0.00166,1.91e-05,0.0749,0.675,106.871,157853,4,43.74672,6,0
27693,1990,0.206,0.982,11,-5.79,0,0.123,0.000222,0.00319,0.106,0.383,181.927,171613,4,39.18114,7,0
27694,1990,0.605,0.573,2,-7.804,1,0.037,0.289,0.0406,0.133,0.581,107.882,206947,4,34.87487,8,0
27695,1990,0.537,0.903,7,-5.24,1,0.0419,0.0946,0.0321,0.0934,0.698,81.346,95693,4,24.58921,5,0
27696,1990,0.67,0.766,2,-4.489,1,0.0301,0.0804,0.0,0.255,0.766,106.981,204920,4,28.30924,10,1
27697,1990,0.125,0.0524,2,-21.904,0,0.0374,0.994,0.401,0.0812,0.0371,79.96,279720,3,30.47671,14,0
27698,1990,0.63,0.727,10,-7.256,0,0.0412,0.00237,0.000364,0.29,0.559,110.747,294427,4,29.02736,11,1
27699,1990,0.788,0.745,6,-9.342,1,0.0581,0.249,7.66e-06,0.25,0.688,110.133,303707,4,37.84833,14,1
27700,1990,0.316,0.961,2,-4.797,1,0.127,6.43e-05,0.773,0.162,0.233,92.9,106773,4,30.81323,6,0
27701,1990,0.485,0.00538,3,-35.509,1,0.105,0.996,0.952,0.0824,0.233,96.605,212400,4,71.24773,8,0
27702,1990,0.603,0.759,8,-10.393,1,0.0322,3.85e-05,0.0162,0.148,0.376,121.214,267427,4,99.83457,6,1
27703,1990,0.628,0.625,5,-9.224,0,0.0465,0.0758,0.645,0.48,0.148,172.154,332760,4,48.13188,15,0
27704,1990,0.657,0.639,10,-7.527,1,0.0412,0.581,0.0,0.278,0.674,124.882,234493,4,31.84324,9,1
27705,1990,0.621,0.885,1,-6.826,1,0.0473,0.0418,0.492,0.133,0.554,109.727,227973,4,61.87662,6,1
27706,1990,0.913,0.289,1,-5.824,1,0.119,0.0756,0.000155,0.112,0.714,135.959,304360,4,40.79013,12,1
27707,1990,0.373,0.45,5,-14.812,1,0.0556,0.166,5.33e-05,0.314,0.65,88.616,922307,4,69.63069,26,0
27708,1990,0.655,0.823,2,-10.03,1,0.0357,0.0276,0.00196,0.0578,0.768,110.924,274400,4,49.83047,14,1
27709,1990,0.467,0.277,5,-9.041,1,0.0289,0.935,2.31e-06,0.115,0.601,96.697,147373,4,35.63567,8,0
27710,1990,0.501,0.935,8,-5.764,1,0.0418,0.000206,0.0,0.337,0.622,122.873,277733,4,35.72319,9,1
27711,1990,0.773,0.641,2,-6.742,1,0.0318,0.261,0.0,0.548,0.903,122.025,214240,4,17.4468,13,1
27712,1990,0.646,0.665,6,-7.878,1,0.0268,0.326,1.97e-05,0.238,0.7,143.966,241027,4,15.78543,12,1
27713,1990,0.487,0.553,6,-11.197,0,0.0425,0.209,2.81e-05,0.0992,0.699,126.043,288600,4,32.09009,12,0
27714,1990,0.405,0.749,10,-5.23,1,0.237,0.813,0.00073,0.0735,0.36,79.139,91027,4,8.27708,3,0
27715,1990,0.887,0.416,1,-7.346,1,0.0518,0.0295,1.06e-05,0.066,0.761,94.013,239733,4,21.28488,15,1
27716,1990,0.55,0.489,2,-17.62,1,0.0351,0.644,0.615,0.106,0.588,83.392,269907,4,36.87955,14,0
27717,1990,0.686,0.467,7,-9.712,1,0.0419,0.704,0.00103,0.13,0.753,126.179,239293,4,73.22103,9,1
27718,1990,0.627,0.888,9,-4.523,0,0.0388,0.0528,0.00237,0.136,0.591,99.905,214067,4,46.41937,9,1
27719,1990,0.733,0.674,8,-8.455,0,0.0594,0.0948,0.0,0.556,0.722,130.107,242160,4,35.0984,9,1
27720,1990,0.603,0.394,10,-10.02,1,0.0288,0.551,3.98e-05,0.104,0.239,134.083,244611,4,48.22127,11,1
27721,1990,0.324,0.379,7,-13.637,1,0.032,0.189,0.00615,0.166,0.383,121.707,229667,3,36.31113,11,0
27722,1990,0.752,0.931,1,-7.163,1,0.0527,0.117,0.0,0.364,0.937,132.954,263360,4,42.11119,12,1
27723,1990,0.909,0.448,6,-9.021,0,0.147,0.000505,7.83e-06,0.0558,0.878,130.094,309847,4,38.90839,15,1
27724,1990,0.592,0.499,5,-7.806,1,0.277,0.174,0.0,0.122,0.863,125.824,244416,4,29.15682,11,1
27725,1990,0.31,0.567,7,-7.739,1,0.0343,0.0226,0.683,0.324,0.203,120.493,265000,4,39.80044,9,0
27726,1990,0.615,0.537,7,-10.728,1,0.0282,0.278,0.0,0.164,0.494,111.581,278173,4,26.79947,12,1
27727,1990,0.754,0.819,0,-6.833,1,0.112,0.0684,0.0,0.345,0.818,142.137,215800,4,38.85368,9,1
27728,1990,0.658,0.688,5,-7.049,0,0.0297,0.191,1.33e-06,0.173,0.424,143.783,252600,4,13.54461,10,1
27729,1990,0.765,0.502,9,-7.393,1,0.0321,0.119,0.0011,0.171,0.836,144.204,289440,4,25.69805,16,1
27730,1990,0.706,0.365,7,-16.953,1,0.0346,0.298,0.577,0.114,0.47,114.869,108627,4,71.88034,4,0
27731,1990,0.709,0.448,0,-4.982,1,0.0437,0.72,5.57e-05,0.0714,0.746,83.906,145102,3,41.44914,7,0
27732,1990,0.738,0.152,8,-20.061,1,0.035,0.915,0.584,0.108,0.483,105.847,236067,4,40.97428,12,0
27733,1990,0.637,0.406,6,-12.1,1,0.0235,0.844,0.000176,0.0875,0.35,96.178,298133,4,41.79097,10,1
27734,1990,0.794,0.965,0,-7.133,1,0.0774,0.0197,0.29,0.34,0.652,135.957,215160,4,42.15415,7,1
27735,1990,0.799,0.478,0,-11.733,1,0.0888,0.75,0.782,0.324,0.97,111.011,182597,4,29.05594,9,0
27736,1990,0.509,0.00672,8,-30.4,1,0.0408,0.98,0.00301,0.0842,0.327,127.161,149067,4,65.52566,7,0
27737,1990,0.656,0.733,9,-6.87,1,0.031,0.425,0.0,0.0712,0.437,104.999,302693,4,35.55603,17,1
27738,1990,0.531,0.918,9,-4.982,0,0.0366,0.00684,0.0,0.127,0.898,136.052,197667,4,25.79196,11,1
27739,1990,0.464,0.939,9,-4.906,1,0.0582,0.000554,0.0,0.0633,0.623,162.251,196813,4,43.61536,10,1
27740,1990,0.598,0.517,3,-8.821,0,0.0269,0.462,1.77e-05,0.351,0.51,108.933,165693,4,90.37763,6,0
27741,1990,0.696,0.49,6,-6.631,0,0.0347,0.155,0.000351,0.0563,0.557,179.825,288840,4,22.92176,14,1
27742,1990,0.348,0.987,7,-7.734,1,0.0933,0.000261,0.018,0.0755,0.0352,137.394,187627,4,42.66723,7,0
27743,1990,0.751,0.675,4,-13.077,0,0.0686,0.0023,0.0809,0.212,0.819,120.566,409667,4,25.38221,16,1
27744,1990,0.435,0.862,7,-11.698,1,0.049,0.441,3.25e-05,0.561,0.65,155.911,221400,4,30.0291,8,0
27745,1990,0.458,0.319,9,-8.505,1,0.0398,0.839,1.79e-06,0.0876,0.482,86.945,189640,4,55.84785,12,0
27746,1990,0.724,0.853,11,-3.895,0,0.283,0.0164,0.0,0.65,0.775,170.51,332733,4,21.25025,13,1
27747,1990,0.701,0.757,1,-9.453,1,0.0418,0.0837,0.0,0.0276,0.814,92.424,224915,4,35.87966,9,1
27748,1990,0.569,0.635,4,-11.072,1,0.0348,0.0319,0.00394,0.122,0.408,141.825,210800,4,21.37615,7,0
27749,1990,0.884,0.679,10,-5.857,0,0.282,0.0957,0.00209,0.0289,0.591,76.993,238467,4,26.55924,14,1
27750,1990,0.253,0.666,9,-6.257,1,0.0428,0.504,0.0,0.16,0.205,201.247,158386,3,40.35349,6,0
27751,1990,0.567,0.501,2,-8.038,1,0.0241,0.0995,0.0,0.0986,0.2,142.589,236773,3,40.16776,11,1
27752,1990,0.852,0.655,5,-11.498,0,0.0645,0.107,2.07e-05,0.137,0.952,115.962,279360,4,27.46911,16,1
27753,1990,0.401,0.285,11,-11.005,1,0.0327,0.657,1.13e-05,0.158,0.267,130.465,211973,4,50.90012,9,1
27754,1990,0.629,0.364,9,-12.721,0,0.0286,0.0754,0.0,0.0258,0.471,122.083,447547,4,19.27593,20,1
27755,1990,0.564,0.825,8,-7.081,1,0.0365,0.0877,7.47e-06,0.246,0.585,127.112,249027,4,37.51209,12,1
27756,1990,0.656,0.956,11,-5.647,0,0.0536,0.0784,0.0247,0.0923,0.831,133.713,204587,4,30.6894,11,1
27757,1990,0.584,0.639,7,-7.581,1,0.0291,0.808,0.000142,0.212,0.97,93.417,158707,4,53.77883,8,0
27758,1990,0.594,0.21,9,-17.807,0,0.0293,0.685,0.00184,0.0918,0.099,110.415,291067,4,53.15433,12,1
27759,1990,0.607,0.417,0,-10.383,1,0.0413,0.472,0.0,0.114,0.351,124.111,209067,4,22.67711,13,0
27760,1990,0.189,0.91,4,-9.177,0,0.0897,1.49e-05,0.0116,0.217,0.362,74.195,291467,4,25.51985,13,0
27761,1990,0.583,0.338,7,-13.63,0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,317373,4,51.71488,14,1
27762,1990,0.818,0.769,4,-4.428,0,0.196,0.113,2.35e-05,0.118,0.728,88.015,231667,4,21.26307,12,1
27763,1990,0.477,0.979,2,-2.489,1,0.128,0.331,0.238,0.222,0.517,93.631,154933,4,52.49763,7,0
27764,1990,0.565,0.859,9,-7.659,1,0.0381,0.165,0.000251,0.124,0.928,121.585,145600,4,22.96979,9,0
27765,1990,0.436,0.392,9,-12.012,1,0.0592,0.555,2.07e-06,0.109,0.196,93.188,190400,4,37.75246,10,0
27766,1990,0.535,0.854,1,-6.519,1,0.0368,0.000919,0.00149,0.0676,0.618,106.929,177213,4,43.53735,9,1
27767,1990,0.616,0.79,8,-4.78,0,0.0787,0.246,0.733,0.0913,0.556,80.036,482907,4,51.09534,14,0
27768,1990,0.58,0.265,2,-15.267,1,0.0317,0.796,0.00019,0.11,0.583,154.595,189827,3,30.19334,10,1
27769,1990,0.68,0.292,3,-16.06,1,0.0633,0.915,0.831,0.302,0.494,125.635,169373,4,29.63246,10,0
27770,1990,0.587,0.888,7,-10.847,0,0.0328,0.392,0.000911,0.285,0.635,119.987,270173,4,29.23482,13,1
27771,1990,0.523,0.344,10,-9.469,1,0.0501,0.629,0.0,0.175,0.806,90.978,168533,4,70.22618,7,0
27772,1990,0.497,0.726,4,-8.335,1,0.0272,0.0489,8.99e-06,0.049,0.735,136.792,324027,4,41.38306,16,1
27773,1990,0.917,0.5,4,-7.73,1,0.04,0.0183,7.21e-06,0.0593,0.745,111.268,69333,4,24.63746,5,0
27774,1990,0.673,0.532,2,-9.688,1,0.0302,0.524,7.15e-05,0.118,0.44,140.393,203946,4,28.16596,13,0
27775,1990,0.322,0.00985,9,-25.983,0,0.0406,0.981,0.937,0.116,0.0563,138.986,245973,4,40.12266,10,0
27776,1990,0.853,0.603,1,-7.85,1,0.226,0.14,0.0,0.0783,0.546,95.936,259181,4,40.24975,12,1
27777,1990,0.509,0.465,3,-15.035,1,0.0443,0.756,0.803,0.89,0.865,125.157,218933,4,46.60603,9,0
27778,1990,0.532,0.737,3,-5.454,0,0.0326,0.181,0.166,0.109,0.18,137.954,197813,4,63.47744,11,0
27779,1990,0.304,0.968,1,-4.45,1,0.0976,0.244,2.96e-06,0.222,0.543,162.539,200720,4,18.08376,12,0
27780,1990,0.461,0.82,7,-5.324,0,0.0346,0.162,0.0,0.106,0.602,186.045,257160,4,20.93807,14,1
27781,1990,0.547,0.506,0,-13.726,1,0.0393,0.728,0.869,0.254,0.956,120.78,166000,4,15.7487,8,0
27782,1990,0.655,0.662,8,-4.733,0,0.0537,0.434,0.0,0.152,0.613,120.0,332973,4,47.96613,16,1
27783,1990,0.198,0.914,1,-6.294,1,0.132,2.79e-06,0.857,0.14,0.326,98.089,121933,4,41.48689,7,0
27784,1990,0.938,0.628,4,-7.587,0,0.158,0.0364,0.0,0.33,0.758,119.996,211733,4,24.67253,10,1
27785,1990,0.397,0.138,9,-22.396,1,0.0384,0.991,0.918,0.149,0.632,143.31,263000,3,48.2394,15,0
27786,1990,0.803,0.444,6,-10.268,0,0.132,0.031,0.0227,0.112,0.584,92.035,203027,4,47.6118,9,1
27787,1990,0.347,0.443,4,-14.969,1,0.0341,4.75e-06,0.0951,0.0731,0.371,140.845,253067,4,30.30699,10,0
27788,1990,0.342,0.76,9,-6.136,0,0.0704,0.00476,0.0116,0.126,0.534,155.519,284307,4,38.64706,12,0
27789,1990,0.743,0.523,5,-5.456,0,0.103,0.0231,0.0309,0.0701,0.789,90.974,199293,4,23.6314,8,1
27790,1990,0.708,0.426,2,-13.3,1,0.0286,0.574,0.0,0.0604,0.775,130.142,165400,4,38.20581,10,0
27791,1990,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,199493,4,52.72582,8,1
27792,1990,0.75,0.472,7,-12.914,1,0.0418,0.0395,0.00165,0.0669,0.712,123.4,159667,4,29.52393,7,0
27793,1990,0.728,0.645,7,-8.258,0,0.0612,0.000325,0.325,0.195,0.854,151.702,312800,4,37.62799,13,0
27794,1990,0.828,0.654,10,-7.674,0,0.226,0.106,0.0,0.0689,0.817,95.254,242360,4,37.03089,12,1
27795,1990,0.491,0.458,11,-8.159,1,0.027,0.653,0.0,0.164,0.238,141.724,267447,4,51.861,13,1
27796,1990,0.713,0.729,1,-8.218,1,0.0711,0.219,0.00233,0.141,0.538,80.934,318013,4,68.87266,12,1
27797,1990,0.652,0.931,7,-8.01,1,0.0612,0.000654,2.13e-05,0.0697,0.578,110.253,281200,4,18.86398,11,1
27798,1990,0.476,0.000707,11,-36.606,0,0.164,0.864,0.299,0.104,0.27,68.309,647973,4,17.20999,29,0
27799,1990,0.625,0.786,1,-9.377,1,0.0291,0.0765,0.416,0.205,0.898,120.094,282200,4,40.75431,13,1
27800,1990,0.551,0.284,1,-13.704,1,0.0287,0.805,0.0,0.113,0.527,109.831,260840,4,52.79114,8,1
27801,1990,0.82,0.536,1,-12.207,1,0.111,0.0105,8.59e-05,0.0995,0.382,112.409,211093,4,78.00674,8,1
27802,1990,0.325,0.966,7,-11.776,1,0.164,0.503,8.65e-05,0.928,0.298,168.081,221400,4,48.88206,8,0
27803,1990,0.815,0.364,8,-11.834,0,0.089,0.14,0.0255,0.121,0.723,84.898,346267,4,100.55421,13,1
27804,1990,0.627,0.443,0,-12.267,1,0.0259,0.106,0.283,0.108,0.282,92.976,332627,4,26.04176,14,0
27805,1990,0.768,0.551,7,-15.524,0,0.0345,0.477,0.66,0.0579,0.904,130.919,476800,4,27.77006,20,0
27806,1990,0.651,0.158,10,-19.605,0,0.0368,0.941,0.73,0.26,0.412,110.612,172040,3,66.45074,6,0
27807,1990,0.826,0.447,5,-11.535,1,0.0442,0.33,3.2e-06,0.126,0.434,111.806,276653,4,48.59597,11,1
27808,1990,0.256,0.822,8,-13.883,0,0.0371,0.0158,0.881,0.376,0.88,98.739,149600,4,30.77822,7,0
27809,1990,0.504,0.271,2,-11.29,1,0.0613,0.836,0.364,0.0982,0.443,84.012,165680,4,22.86961,8,0
27810,1990,0.475,0.79,6,-7.205,1,0.0627,0.0446,0.0,0.408,0.383,156.758,307293,3,50.37415,10,1
27811,1990,0.594,0.34,0,-15.155,1,0.0281,0.251,8.81e-05,0.683,0.221,105.031,272431,4,42.40115,13,1
27812,1990,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,536067,4,40.4662,15,1
27813,1990,0.642,0.422,10,-13.782,0,0.046,0.0393,0.0101,0.107,0.642,185.834,325600,4,54.90199,13,1
27814,1990,0.745,0.742,10,-5.693,1,0.0259,0.42,0.0,0.102,0.806,95.996,245067,4,48.13902,8,1
27815,1990,0.533,0.109,9,-17.54,1,0.0778,0.638,0.000739,0.0934,0.442,181.388,249627,3,126.26932,10,0
27816,1990,0.526,0.37,3,-10.535,1,0.025,0.722,0.0,0.157,0.251,76.002,244667,4,29.91744,8,1
27817,1990,0.192,0.943,4,-4.059,1,0.0826,0.0245,7.61e-06,0.135,0.223,136.447,248573,4,29.1079,13,0
27818,1990,0.513,0.478,8,-9.216,1,0.0318,0.359,0.00228,0.0961,0.183,83.217,290160,4,38.24851,10,1
27819,1990,0.57,0.469,9,-15.73,0,0.0378,0.986,0.784,0.1,0.645,169.829,152173,1,40.23207,8,0
27820,1990,0.404,0.779,1,-3.199,1,0.0298,0.0181,0.00139,0.0929,0.373,78.838,287533,4,32.68828,10,1
27821,1990,0.622,0.72,0,-13.475,1,0.0464,3.42e-05,0.00301,0.323,0.903,120.945,234880,4,21.38665,6,1
27822,1990,0.511,0.226,5,-18.323,1,0.276,0.935,0.221,0.119,0.826,82.86,182267,4,105.69447,5,0
27823,1990,0.35,0.354,0,-13.344,1,0.0272,0.046,0.711,0.132,0.417,173.94,280067,4,33.89235,14,0
27824,1990,0.634,0.845,11,-5.058,0,0.352,0.00602,5.29e-06,0.0598,0.929,94.0,237027,4,21.24026,13,1
27825,1990,0.691,0.841,10,-9.301,0,0.228,0.0402,0.0,0.917,0.755,104.485,581133,4,26.5916,27,0
27826,1990,0.638,0.413,9,-5.759,1,0.0256,0.4,0.0,0.0845,0.334,89.126,192773,3,32.23775,13,1
27827,1990,0.352,0.942,2,-7.626,1,0.075,1.14e-05,0.0118,0.197,0.558,135.236,209987,4,37.88457,9,0
27828,1990,0.723,0.764,11,-7.469,0,0.0373,0.0769,0.0,0.0816,0.851,104.087,244600,4,73.93459,9,1
27829,1990,0.61,0.571,1,-7.136,0,0.0315,0.837,0.743,0.15,0.909,106.185,117240,4,39.89068,5,0
27830,1990,0.489,0.527,4,-9.435,1,0.0247,0.00759,0.804,0.204,0.0846,96.429,370427,4,23.2321,17,0
27831,1990,0.533,0.702,9,-8.504,0,0.0265,0.0549,0.0221,0.27,0.515,140.201,276800,4,51.92991,13,1
27832,1990,0.568,0.86,7,-11.196,0,0.0302,0.381,0.015,0.0989,0.543,121.723,279427,4,41.73946,10,0
27833,1990,0.769,0.836,8,-4.15,1,0.244,0.0618,0.0,0.182,0.651,88.978,237720,4,64.95334,11,1
27834,1990,0.739,0.675,1,-9.194,1,0.0444,0.0545,0.0112,0.0632,0.643,100.054,284345,4,66.63336,13,1
27835,1990,0.0576,0.169,10,-20.216,1,0.0484,0.903,0.966,0.117,0.031,50.838,760053,4,28.87898,40,0
27836,1990,0.682,0.873,2,-8.526,0,0.0421,0.071,0.086,0.0885,0.649,120.048,282200,4,32.95291,11,0
27837,1990,0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,251733,4,28.91454,10,1
27838,1990,0.284,0.945,4,-4.877,1,0.0829,0.212,0.0221,0.411,0.243,96.186,59480,4,10.83824,3,0
27839,1990,0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,238240,4,60.21001,9,1
27840,1990,0.679,0.494,5,-8.894,0,0.0405,0.0568,1.31e-05,0.0441,0.561,150.126,310493,4,36.7167,15,1
27841,1990,0.428,0.508,5,-13.628,1,0.0393,0.401,0.536,0.134,0.323,104.987,334093,4,26.94725,14,0
27842,1990,0.754,0.472,8,-11.787,1,0.0807,0.257,2.09e-05,0.121,0.613,169.199,229600,4,49.78116,10,1
27843,1990,0.628,0.42,5,-12.032,0,0.0376,0.427,0.0,0.158,0.277,122.282,300307,4,47.78113,11,1
27844,1990,0.511,0.675,9,-6.564,1,0.026,0.0229,0.749,0.107,0.769,174.002,221600,4,39.83455,10,0
27845,1990,0.242,0.416,7,-8.988,1,0.0301,0.00229,0.839,0.401,0.079,79.094,345991,4,31.61932,12,0
27846,1990,0.117,0.0408,1,-31.648,1,0.0585,0.936,0.00203,0.96,0.0354,66.084,456400,3,28.40922,21,0
27847,1990,0.496,0.298,9,-10.175,0,0.0405,0.306,1.72e-06,0.0875,0.705,203.824,235707,3,21.62352,9,1
27848,1990,0.23,0.991,11,-5.102,0,0.0696,8.57e-05,0.00163,0.44,0.488,158.247,149907,4,40.18566,8,0
27849,1990,0.657,0.256,7,-22.018,0,0.0473,0.949,0.918,0.107,0.684,125.744,254133,4,31.63356,14,0
27850,1990,0.689,0.677,0,-6.36,1,0.0326,0.0704,0.0,0.0877,0.259,153.919,269173,4,29.83562,13,1
27851,1990,0.321,0.474,5,-9.383,1,0.0348,0.743,0.0,0.204,0.804,121.199,162093,4,33.75838,9,1
