,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,target,decade
17502,0.674,0.429,0,-8.006,1,0.0418,0.41,0.0,0.103,0.13,129.6,204960,4,1,2010
17503,0.62,0.737,2,-4.296,1,0.0248,0.189,0.0,0.0562,0.631,83.991,227840,4,1,2010
17504,0.824,0.489,6,-12.521,0,0.133,0.000595,0.294,0.102,0.281,112.01,360000,4,0,2010
17505,0.737,0.312,8,-14.978,1,0.172,0.116,0.609,0.0368,0.16,74.032,176959,4,0,2010
17506,0.638,0.924,7,-3.887,1,0.0359,0.00205,0.000173,0.149,0.529,111.995,263787,4,1,2010
17507,0.391,0.292,10,-15.664,0,0.0305,0.789,0.000255,0.0608,0.109,138.025,215760,4,0,2010
17508,0.124,0.0642,8,-22.157,1,0.036,0.94,0.975,0.123,0.151,170.086,198147,5,0,2010
17509,0.17,0.0277,5,-35.251,1,0.0652,0.0527,0.957,0.269,0.0298,80.425,235838,3,0,2010
17510,0.262,0.133,0,-20.637,1,0.0483,0.795,0.711,0.109,0.035,141.863,195205,5,0,2010
17511,0.771,0.695,2,-9.989,1,0.0627,0.00011,0.675,0.0359,0.597,123.996,375484,4,0,2010
17512,0.594,0.798,4,-5.244,1,0.0844,0.115,0.0,0.143,0.381,142.049,191840,4,1,2010
17513,0.833,0.751,11,-7.117,1,0.0854,0.0113,0.0,0.0235,0.716,98.041,206813,4,1,2010
17514,0.669,0.662,11,-7.758,0,0.0446,0.169,0.0,0.345,0.471,94.531,329187,4,1,2010
17515,0.377,0.589,0,-5.427,0,0.0315,0.157,0.0,0.124,0.27,140.732,275360,3,0,2010
17516,0.767,0.538,0,-6.044,0,0.052,0.68,0.0,0.192,0.343,81.031,121680,4,1,2010
17517,0.214,0.938,7,-10.701,1,0.146,4.98e-05,0.0118,0.976,0.144,105.652,265724,4,0,2010
17518,0.861,0.481,2,-7.309,1,0.343,0.125,1.38e-05,0.0903,0.188,146.992,195736,4,1,2010
17519,0.661,0.423,7,-7.107,1,0.026,0.583,0.0,0.221,0.767,139.859,175027,4,0,2010
17520,0.387,0.861,4,-5.529,1,0.0413,0.0389,0.00047,0.1,0.482,177.94,225413,4,1,2010
17521,0.692,0.783,7,-4.271,0,0.224,0.687,0.0,0.244,0.879,75.998,185526,4,1,2010
17522,0.724,0.904,8,-3.354,0,0.0966,0.0786,0.0,0.226,0.846,90.999,200813,4,1,2010
17523,0.791,0.691,9,-13.803,0,0.043,0.0329,0.867,0.0615,0.654,120.003,427841,4,0,2010
17524,0.535,0.382,4,-9.465,0,0.0426,0.282,1.14e-05,0.0865,0.147,87.801,221596,3,1,2010
17525,0.487,0.736,7,-3.269,1,0.0326,0.069,0.0,0.114,0.184,81.587,218200,4,1,2010
17526,0.528,0.9,8,-4.301,0,0.0759,0.0349,0.0,0.144,0.558,127.986,188133,4,1,2010
17527,0.537,0.657,9,-3.588,1,0.0282,0.00229,9.11e-05,0.0297,0.792,105.633,227413,4,0,2010
17528,0.748,0.571,11,-7.916,1,0.478,0.38,0.0,0.534,0.553,172.105,181933,4,1,2010
17529,0.729,0.756,8,-5.119,1,0.0294,0.131,0.0,0.0527,0.522,104.945,228293,4,1,2010
17530,0.753,0.736,10,-6.748,0,0.0595,0.0219,0.0,0.0484,0.75,149.902,208853,4,1,2010
17531,0.332,0.948,0,-6.051,1,0.208,0.259,0.0189,0.23,0.376,161.795,345736,4,0,2010
17532,0.934,0.694,11,-5.849,0,0.101,0.0962,1.2e-06,0.478,0.835,123.829,181240,4,1,2010
17533,0.272,0.28,4,-21.605,0,0.0403,0.866,0.954,0.0979,0.0275,122.104,191515,3,0,2010
17534,0.777,0.895,4,-4.464,1,0.0618,0.0348,0.0,0.317,0.826,111.987,211773,4,1,2010
17535,0.848,0.575,8,-9.716,0,0.19,0.37,1.9e-06,0.081,0.639,110.053,254727,4,0,2010
17536,0.292,0.938,1,-5.924,1,0.103,5.22e-05,0.932,0.33,0.233,118.037,305000,3,0,2010
17537,0.696,0.65,11,-6.578,0,0.252,0.123,0.0,0.21,0.531,137.967,242267,4,1,2010
17538,0.182,0.14,10,-23.084,1,0.0373,0.978,0.971,0.111,0.0387,88.992,177349,3,0,2010
17539,0.785,0.479,3,-10.247,1,0.362,0.0417,3.5e-05,0.334,0.727,87.691,339893,4,1,2010
17540,0.587,0.698,1,-8.948,1,0.0943,0.0152,0.0,0.442,0.0985,133.954,310720,4,1,2010
17541,0.49,0.871,9,-5.749,1,0.0524,0.00544,0.00088,0.703,0.158,111.998,239387,4,0,2010
17542,0.336,0.34,3,-13.628,1,0.0349,0.0011,0.00055,0.112,0.0898,81.602,234240,4,0,2010
17543,0.489,0.498,7,-5.055,1,0.0259,0.635,1.91e-06,0.0915,0.248,141.883,207213,4,1,2010
17544,0.893,0.646,11,-5.073,0,0.1,0.112,0.0,0.104,0.468,132.97,176855,4,1,2010
17545,0.303,0.717,10,-16.562,1,0.0579,5.22e-06,0.0395,0.344,0.277,114.39,245493,4,0,2010
17546,0.618,0.727,3,-7.224,0,0.208,0.0312,0.0,0.196,0.401,164.992,180520,4,1,2010
17547,0.34,0.997,6,-5.712,0,0.0593,3.41e-06,0.609,0.219,0.418,139.762,285280,4,0,2010
17548,0.857,0.965,7,-4.148,1,0.164,0.528,9.45e-05,0.249,0.743,130.025,147737,4,0,2010
17549,0.612,0.83,0,-8.259,1,0.102,0.000446,0.546,0.301,0.599,131.98,144752,4,0,2010
17550,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018,304607,4,1,2010
17551,0.165,0.468,3,-8.44,0,0.0338,5.83e-05,0.967,0.38,0.0379,128.568,421147,3,0,2010
17552,0.468,0.95,9,-0.902,1,0.0813,0.000204,0.00131,0.147,0.368,83.501,267678,4,0,2010
17553,0.589,0.925,7,-3.953,1,0.0526,0.00457,0.00921,0.216,0.702,115.986,252240,4,1,2010
17554,0.57,0.883,10,-3.099,0,0.219,0.129,0.0,0.0949,0.911,78.887,244160,4,1,2010
17555,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051,218520,4,1,2010
17556,0.798,0.905,5,-3.731,0,0.0581,0.0979,4.22e-06,0.307,0.905,105.005,164160,4,0,2010
17557,0.316,0.948,2,-8.143,1,0.165,0.000378,0.0339,0.0845,0.335,132.771,327760,4,0,2010
17558,0.53,0.753,0,-5.551,1,0.0346,0.365,4.19e-05,0.269,0.38,123.979,234840,4,1,2010
17559,0.505,0.428,5,-5.604,1,0.221,0.489,0.0,0.0977,0.618,175.813,157493,4,1,2010
17560,0.166,0.143,0,-23.512,0,0.0448,0.942,0.91,0.0878,0.0342,85.977,208000,4,0,2010
17561,0.451,0.952,9,-3.837,1,0.0534,0.136,0.001,0.0977,0.937,162.01,248200,4,0,2010
17562,0.224,0.677,2,-5.195,0,0.0365,0.0434,0.0633,0.315,0.452,170.135,421893,3,0,2010
17563,0.772,0.504,6,-8.219,0,0.0761,0.129,0.0,0.125,0.244,140.035,237573,4,1,2010
17564,0.255,0.945,0,-4.373,1,0.0712,0.00455,0.00175,0.0605,0.0455,103.354,418645,4,0,2010
17565,0.292,0.879,11,-4.139,1,0.0575,4.23e-06,8.15e-06,0.086,0.226,174.859,259440,4,0,2010
17566,0.389,0.72,2,-5.465,1,0.0308,0.057,0.0,0.183,0.51,147.94,245899,4,1,2010
17567,0.538,0.98,8,-5.289,1,0.0463,0.0105,6.69e-05,0.111,0.643,140.017,224015,4,0,2010
17568,0.762,0.621,0,-6.24,1,0.0866,0.61,0.0,0.464,0.593,120.056,216747,4,1,2010
17569,0.817,0.646,4,-5.12,0,0.249,0.0152,0.0,0.125,0.835,162.898,213080,4,1,2010
17570,0.254,0.97,8,-4.635,1,0.0789,0.00015,0.00586,0.141,0.166,99.963,300520,4,0,2010
17571,0.523,0.879,0,-6.35,1,0.0291,0.000505,0.84,0.103,0.463,147.974,168988,4,0,2010
17572,0.605,0.793,7,-3.084,0,0.297,0.0825,0.0,0.124,0.647,184.032,196640,4,1,2010
17573,0.716,0.602,7,-7.074,1,0.285,0.282,0.0,0.176,0.492,95.942,183210,4,0,2010
17574,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,262693,4,1,2010
17575,0.271,0.762,6,-6.277,0,0.275,0.0719,0.0,0.143,0.41,80.248,288895,4,1,2010
17576,0.512,0.978,5,-6.497,0,0.118,3.42e-06,0.00502,0.295,0.252,125.017,213440,4,0,2010
17577,0.482,0.987,7,-4.179,1,0.0545,0.0445,0.535,0.345,0.325,96.952,146013,4,0,2010
17578,0.432,0.99,7,-4.87,1,0.0839,7.56e-05,0.019,0.302,0.216,93.955,280253,4,0,2010
17579,0.576,0.379,11,-21.184,0,0.343,0.42,0.893,0.104,0.195,112.031,515698,4,0,2010
17580,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,220307,4,1,2010
17581,0.332,0.586,3,-6.307,0,0.0362,0.0014,0.0108,0.063,0.228,79.787,264013,4,1,2010
17582,0.892,0.651,0,-8.645,0,0.378,0.0989,0.0,0.371,0.599,105.814,253580,4,1,2010
17583,0.612,0.765,2,-4.915,1,0.0404,0.122,0.0,0.103,0.553,122.021,224840,4,1,2010
17584,0.756,0.526,8,-5.379,1,0.0408,0.581,1.08e-05,0.0875,0.94,144.942,176800,3,0,2010
17585,0.274,0.976,1,-4.277,1,0.175,1.92e-06,0.0071,0.27,0.194,128.364,69267,5,0,2010
17586,0.437,0.803,2,-6.412,1,0.305,0.0376,0.0,0.683,0.406,84.378,289760,4,1,2010
17587,0.137,0.313,1,-17.088,1,0.0386,0.487,0.918,0.111,0.131,97.365,120387,4,0,2010
17588,0.453,0.776,11,-4.31,0,0.039,0.103,0.732,0.186,0.225,134.043,418467,4,0,2010
17589,0.469,0.638,6,-5.928,1,0.0317,0.0239,0.000652,0.29,0.404,201.49,203400,4,1,2010
17590,0.44,0.683,11,-4.732,0,0.0489,0.00706,0.0,0.0593,0.445,185.948,227320,4,1,2010
17591,0.733,0.772,5,-6.324,1,0.0702,0.0342,0.000745,0.0485,0.857,167.969,134004,4,0,2010
17592,0.23,0.0569,5,-29.402,1,0.0462,0.823,0.803,0.124,0.0367,75.947,284328,4,0,2010
17593,0.325,0.966,11,-3.306,1,0.087,0.000428,6.1e-05,0.191,0.166,175.049,224863,4,0,2010
17594,0.729,0.475,8,-4.985,1,0.0364,0.378,0.0,0.12,0.371,62.52,212267,3,1,2010
17595,0.57,0.684,6,-7.054,1,0.0465,0.136,0.0,0.205,0.531,89.012,213183,4,1,2010
17596,0.813,0.528,6,-6.305,0,0.313,0.0715,0.0,0.125,0.131,79.532,207039,4,1,2010
17597,0.309,0.0257,0,-21.046,1,0.0373,0.98,0.901,0.0983,0.0708,129.735,298431,4,0,2010
17598,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,260240,4,1,2010
17599,0.105,0.0167,7,-37.59,1,0.0519,0.822,0.028,0.343,0.0382,63.66,393587,3,0,2010
17600,0.619,0.647,0,-5.648,1,0.032,0.0558,0.668,0.0959,0.553,158.001,250720,4,0,2010
17601,0.333,0.971,7,-4.142,1,0.0944,1.24e-05,0.617,0.248,0.215,183.03,297947,4,0,2010
17602,0.761,0.672,1,-5.887,1,0.212,0.0893,9.77e-06,0.14,0.437,160.077,192405,3,1,2010
17603,0.803,0.721,6,-9.625,0,0.0874,0.291,0.0,0.346,0.934,142.02,298553,4,0,2010
17604,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,208733,4,1,2010
17605,0.678,0.588,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.005,230453,4,1,2010
17606,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,200107,4,1,2010
17607,0.753,0.597,8,-8.469,1,0.292,0.0477,0.0,0.197,0.616,76.997,175170,4,1,2010
17608,0.793,0.621,11,-9.95,0,0.0856,0.00147,0.912,0.0936,0.307,121.985,428858,4,0,2010
17609,0.735,0.355,9,-19.032,0,0.0387,0.656,0.094,0.119,0.724,93.553,318333,4,0,2010
17610,0.756,0.814,0,-6.11,1,0.0437,0.632,0.00068,0.161,0.905,135.043,214680,4,1,2010
17611,0.728,0.517,8,-11.404,1,0.0629,0.0555,1.95e-06,0.107,0.379,111.974,173129,4,1,2010
17612,0.631,0.8,1,-7.074,1,0.0311,0.0901,0.131,0.253,0.718,99.93,314920,4,0,2010
17613,0.505,0.943,6,-3.772,1,0.0919,0.000155,0.902,0.0555,0.357,117.079,213054,4,0,2010
17614,0.759,0.849,2,-4.234,1,0.335,0.0483,0.0,0.121,0.681,140.001,212640,4,1,2010
17615,0.304,0.829,8,-6.063,1,0.0443,0.00637,0.638,0.377,0.439,99.94,210844,4,0,2010
17616,0.37,0.356,6,-11.528,0,0.0314,0.427,0.0,0.0757,0.181,137.294,224067,4,0,2010
17617,0.432,0.656,5,-4.669,0,0.428,0.0488,0.0,0.256,0.66,199.232,167693,4,1,2010
17618,0.622,0.0251,2,-24.907,1,0.056,0.996,0.945,0.0902,0.363,116.364,136000,3,0,2010
17619,0.631,0.868,4,-3.953,0,0.0332,0.156,0.691,0.331,0.884,130.642,109600,4,0,2010
17620,0.164,0.256,10,-23.93,1,0.0483,0.993,0.985,0.141,0.196,128.048,389564,4,0,2010
17621,0.802,0.784,7,-5.119,1,0.0497,0.141,0.912,0.0811,0.101,128.014,300820,4,0,2010
17622,0.612,0.629,7,-6.323,1,0.0406,0.832,0.0745,0.119,0.634,89.996,133381,3,0,2010
17623,0.69,0.76,0,-4.778,1,0.0587,0.0678,0.0,0.184,0.468,89.958,247933,4,1,2010
17624,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040,4,1,2010
17625,0.794,0.79,10,-3.855,0,0.0599,0.144,0.0,0.0893,0.577,91.984,307547,4,1,2010
17626,0.709,0.369,7,-9.843,1,0.0331,0.775,0.0296,0.095,0.963,91.615,183480,4,0,2010
17627,0.69,0.729,6,-5.08,0,0.372,0.276,5.08e-05,0.106,0.478,128.96,191600,5,1,2010
17628,0.291,0.989,6,-3.299,0,0.129,4.41e-05,0.449,0.254,0.354,97.512,276520,4,0,2010
17629,0.674,0.684,1,-5.042,0,0.0681,0.383,0.0,0.355,0.772,179.981,179027,4,0,2010
17630,0.672,0.73,8,-6.58,1,0.0518,0.39,0.0,0.228,0.538,155.979,166493,4,0,2010
17631,0.705,0.531,1,-7.031,1,0.0281,0.0135,2.11e-06,0.165,0.425,107.013,178333,4,1,2010
17632,0.353,0.532,6,-5.318,1,0.0306,0.153,0.0,0.124,0.282,149.71,242227,4,1,2010
17633,0.694,0.796,5,-3.696,1,0.198,0.0713,0.0163,0.096,0.592,78.033,166120,4,1,2010
17634,0.597,0.417,2,-7.952,1,0.0502,0.395,8.35e-06,0.128,0.263,143.839,229760,4,0,2010
17635,0.376,0.701,7,-7.556,1,0.0364,0.0912,0.0006,0.12,0.492,168.903,219907,4,0,2010
17636,0.175,0.00966,11,-28.513,0,0.0394,0.983,0.15,0.0889,0.0288,72.585,243675,3,0,2010
17637,0.551,0.544,7,-7.608,0,0.0302,0.136,0.0,0.192,0.916,181.859,231107,4,0,2010
17638,0.666,0.586,5,-7.755,0,0.0922,0.21,0.0,0.128,0.309,164.038,160416,4,0,2010
17639,0.766,0.821,1,-6.124,1,0.268,0.00112,0.0,0.168,0.299,130.073,188013,4,1,2010
17640,0.828,0.777,7,-3.356,1,0.0513,0.0901,0.0,0.0973,0.867,120.04,216093,4,1,2010
17641,0.473,0.833,2,-5.013,1,0.039,0.00369,0.0,0.118,0.503,157.012,272213,4,1,2010
17642,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,190240,4,1,2010
17643,0.67,0.515,1,-6.977,1,0.397,0.0705,0.0,0.25,0.422,122.006,270867,4,1,2010
17644,0.676,0.695,0,-8.327,1,0.245,0.352,0.0,0.119,0.144,90.268,303813,4,1,2010
17645,0.776,0.675,8,-6.224,0,0.266,0.00196,0.0,0.227,0.271,131.984,217707,4,1,2010
17646,0.567,0.732,4,-10.341,0,0.0296,0.0175,0.0509,0.454,0.823,140.005,274293,4,0,2010
17647,0.603,0.743,7,-6.569,1,0.0395,0.24,0.00392,0.147,0.533,162.265,158474,4,0,2010
17648,0.349,0.348,3,-6.142,1,0.0316,0.726,0.0,0.12,0.0886,74.541,246587,4,1,2010
17649,0.658,0.814,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,183602,4,0,2010
17650,0.697,0.506,8,-4.863,1,0.0325,0.0792,0.0,0.0893,0.516,100.002,211364,4,1,2010
17651,0.671,0.833,5,-5.152,0,0.395,0.0825,0.0,0.0726,0.702,79.351,233278,4,1,2010
17652,0.682,0.407,1,-10.822,1,0.0311,0.76,0.0014,0.0678,0.285,134.02,244867,4,0,2010
17653,0.569,0.646,11,-8.968,0,0.0307,0.291,0.0127,0.359,0.271,106.025,246000,4,0,2010
17654,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,224293,4,1,2010
17655,0.472,0.774,3,-5.383,1,0.0824,0.167,0.000278,0.132,0.443,179.942,249493,4,1,2010
17656,0.517,0.481,5,-8.273,1,0.0272,0.0293,1.79e-05,0.0903,0.461,138.51,246973,4,1,2010
17657,0.576,0.807,2,-4.602,1,0.0454,0.0157,0.0,0.0338,0.765,158.002,223265,4,1,2010
17658,0.704,0.81,4,-4.874,0,0.0425,0.000315,0.0,0.216,0.726,102.98,216200,4,1,2010
17659,0.49,0.743,0,-5.155,0,0.0409,0.255,7.21e-06,0.3,0.363,89.974,258827,4,1,2010
17660,0.43,0.147,3,-15.644,1,0.0333,0.964,0.24,0.122,0.177,110.868,321067,5,0,2010
17661,0.78,0.574,1,-5.628,0,0.141,0.104,0.0,0.129,0.273,81.502,222360,4,1,2010
17662,0.597,0.931,11,-4.591,0,0.0984,0.127,0.0,0.0504,0.534,92.003,235200,4,0,2010
17663,0.473,0.643,5,-11.077,1,0.0347,0.492,0.00135,0.711,0.321,142.245,414160,4,0,2010
17664,0.826,0.238,8,-14.37,1,0.435,0.0157,0.676,0.321,0.444,79.94,296813,4,0,2010
17665,0.931,0.946,10,-5.035,0,0.16,0.00498,0.567,0.32,0.898,109.999,150557,4,0,2010
17666,0.895,0.491,10,-10.261,0,0.246,0.0144,0.000988,0.143,0.249,83.505,227727,4,1,2010
17667,0.549,0.698,3,-6.679,1,0.0347,0.0222,0.0,0.202,0.719,164.049,203507,4,1,2010
17668,0.116,0.926,7,-4.462,0,0.0838,0.000121,0.563,0.13,0.216,90.042,405420,4,0,2010
17669,0.591,0.515,8,-8.809,1,0.0241,0.00723,4.05e-05,0.089,0.699,98.012,252960,4,0,2010
17670,0.655,0.624,11,-5.795,1,0.0528,0.161,4.09e-06,0.158,0.578,162.167,224253,4,0,2010
17671,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323,4,1,2010
17672,0.623,0.493,5,-7.727,0,0.0338,0.0632,0.0,0.104,0.594,81.019,223847,4,1,2010
17673,0.566,0.355,4,-8.261,1,0.0961,0.925,0.00403,0.112,0.691,82.26,166853,4,0,2010
17674,0.217,0.986,8,-8.296,1,0.166,7.29e-06,0.608,0.462,0.0692,110.859,287893,4,0,2010
17675,0.968,0.589,11,-7.808,1,0.255,0.0511,0.0,0.0731,0.268,129.993,262308,4,1,2010
17676,0.394,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.044,228360,4,1,2010
17677,0.433,0.776,7,-5.53,1,0.029,0.0349,0.00023,0.387,0.424,149.641,219080,4,1,2010
17678,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,166138,4,1,2010
17679,0.57,0.727,8,-5.298,1,0.0256,0.0334,0.0,0.364,0.491,100.019,241893,4,1,2010
17680,0.56,0.81,0,-8.029,0,0.0872,0.0071,7.93e-06,0.241,0.247,170.044,217573,4,1,2010
17681,0.647,0.586,0,-6.883,1,0.0313,0.115,1.69e-06,0.121,0.165,87.994,228907,4,1,2010
17682,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,192120,4,1,2010
17683,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,205733,4,1,2010
17684,0.617,0.862,2,-6.356,1,0.0337,0.0186,0.0,0.161,0.769,101.971,256133,4,1,2010
17685,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,352906,4,1,2010
17686,0.584,0.79,2,-6.544,1,0.0412,0.0444,4.22e-05,0.0734,0.691,123.961,214950,4,1,2010
17687,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653,4,1,2010
17688,0.513,0.428,9,-12.159,1,0.0642,0.561,0.0013,0.462,0.652,114.948,186044,4,0,2010
17689,0.198,0.293,2,-12.173,1,0.0408,0.605,0.993,0.114,0.109,59.302,147269,3,0,2010
17690,0.649,0.952,9,-3.421,1,0.104,0.00538,0.783,0.128,0.492,150.012,168307,4,0,2010
17691,0.528,0.0591,4,-27.726,1,0.0459,0.992,0.973,0.101,0.246,128.232,137998,4,0,2010
17692,0.531,0.665,8,-6.672,0,0.286,0.0607,0.0,0.131,0.8,73.726,226293,4,1,2010
17693,0.543,0.88,3,-4.204,0,0.0365,0.035,0.000227,0.304,0.483,144.057,193067,4,1,2010
17694,0.355,0.55,10,-5.772,1,0.0285,0.245,3.2e-05,0.0979,0.26,73.842,227720,4,1,2010
17695,0.555,0.849,8,-3.373,1,0.0376,0.684,0.0,0.326,0.89,106.317,191747,4,0,2010
17696,0.544,0.439,0,-11.776,1,0.0282,0.175,0.774,0.0928,0.501,166.879,281587,4,0,2010
17697,0.764,0.567,0,-8.585,1,0.0609,0.0126,9.51e-05,0.257,0.428,89.988,198907,4,1,2010
17698,0.911,0.64,1,-4.022,0,0.0796,0.0804,0.0,0.0572,0.696,107.919,199367,4,0,2010
17699,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,216013,4,1,2010
17700,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,4,1,2010
17701,0.637,0.416,2,-7.595,1,0.0269,0.434,0.0,0.139,0.588,145.922,226760,4,1,2010
17702,0.757,0.632,2,-6.83,1,0.0549,0.499,0.0,0.0723,0.742,122.936,235133,4,1,2010
17703,0.53,0.526,7,-8.349,1,0.0263,0.199,3.52e-06,0.232,0.323,79.025,237613,4,1,2010
17704,0.671,0.428,4,-7.054,0,0.124,0.682,0.0002,0.121,0.36,148.041,197653,4,1,2010
17705,0.504,0.327,4,-9.49,1,0.0367,0.902,7.63e-06,0.445,0.299,132.803,258609,4,0,2010
17706,0.624,0.863,7,-8.142,0,0.03,3.78e-06,0.945,0.0849,0.0394,119.993,386000,4,0,2010
17707,0.433,0.337,2,-6.386,1,0.0383,0.691,0.0,0.0873,0.243,71.569,187824,4,1,2010
17708,0.346,0.99,2,-3.542,1,0.154,0.023,0.85,0.091,0.103,111.602,310093,4,0,2010
17709,0.508,0.434,0,-14.422,0,0.0401,0.758,0.0025,0.0962,0.665,113.591,165933,5,0,2010
17710,0.769,0.258,2,-15.175,1,0.0418,0.923,0.0486,0.111,0.806,115.782,103813,4,0,2010
17711,0.299,0.954,9,-5.693,1,0.305,0.00528,0.000103,0.0907,0.435,185.233,141360,4,0,2010
17712,0.542,0.965,8,-3.591,0,0.244,0.0408,0.0,0.737,0.0872,150.083,269600,4,0,2010
17713,0.855,0.668,11,-4.892,1,0.0644,0.0242,0.0,0.102,0.803,125.846,210307,4,1,2010
17714,0.558,0.125,10,-12.647,1,0.0501,0.911,0.32,0.104,0.14,121.988,505560,4,0,2010
17715,0.29,0.996,6,-5.375,1,0.179,7.89e-06,0.000143,0.18,0.0414,123.732,165707,4,0,2010
17716,0.281,0.954,1,-8.44,1,0.15,0.000482,0.0069,0.34,0.141,169.889,501360,5,0,2010
17717,0.307,0.371,3,-8.498,1,0.0288,0.923,0.0253,0.11,0.189,115.241,255893,3,0,2010
17718,0.423,0.921,7,-1.67,1,0.0734,5.37e-06,0.903,0.179,0.187,131.011,214351,4,0,2010
17719,0.427,0.745,2,-3.866,1,0.0317,0.0329,0.0,0.139,0.507,153.606,190587,4,1,2010
17720,0.179,0.048,6,-28.663,1,0.0469,0.889,0.974,0.0775,0.0278,72.93,148813,4,0,2010
17721,0.289,0.901,7,-5.898,1,0.155,0.183,3.42e-05,0.287,0.617,109.135,428520,4,0,2010
17722,0.0873,0.902,0,-4.488,1,0.0788,4.51e-06,0.867,0.0996,0.214,86.531,396637,4,0,2010
17723,0.61,0.822,0,-4.422,1,0.0355,0.0171,1.88e-06,0.093,0.437,93.993,217467,4,1,2010
17724,0.68,0.882,11,-3.883,1,0.236,0.406,0.0,0.241,0.386,97.943,279307,4,1,2010
17725,0.431,0.81,7,-6.051,1,0.0958,0.299,0.0,0.249,0.674,110.118,205800,4,1,2010
17726,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,215760,4,1,2010
17727,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4,1,2010
17728,0.409,0.765,11,-5.696,1,0.0412,0.0249,6.16e-06,0.104,0.5,83.093,214827,4,1,2010
17729,0.729,0.615,4,-4.238,1,0.0647,0.378,0.0,0.105,0.508,99.989,181880,4,1,2010
17730,0.141,0.0282,7,-30.003,0,0.0454,0.98,0.906,0.104,0.0658,145.22,176391,3,0,2010
17731,0.503,0.78,3,-5.148,1,0.0323,0.522,0.16,0.138,0.737,137.936,206520,4,1,2010
17732,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,242680,4,1,2010
17733,0.385,0.1,2,-13.827,1,0.043,0.96,0.198,0.11,0.199,54.041,327307,4,0,2010
17734,0.476,0.868,0,-5.506,1,0.356,0.101,1.89e-05,0.0857,0.643,162.048,234187,4,0,2010
17735,0.19,0.0425,10,-26.498,1,0.0475,0.977,0.978,0.094,0.034,67.561,469907,4,0,2010
17736,0.774,0.575,10,-7.004,0,0.173,0.00521,0.0,0.194,0.665,102.858,218880,4,1,2010
17737,0.745,0.718,9,-4.853,0,0.183,0.197,0.0,0.134,0.539,151.097,179133,4,1,2010
17738,0.735,0.235,3,-13.239,1,0.315,0.698,0.00604,0.107,0.462,62.446,173202,4,1,2010
17739,0.351,0.771,2,-7.81,0,0.129,0.0857,0.0216,0.123,0.287,170.524,243987,4,0,2010
17740,0.72,0.709,9,-6.063,1,0.032,0.0278,0.0,0.358,0.476,108.012,178056,4,0,2010
17741,0.452,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.005,117147,4,1,2010
17742,0.744,0.714,8,-6.017,1,0.0393,0.00373,0.0,0.303,0.622,104.986,189467,4,1,2010
17743,0.69,0.663,8,-5.248,0,0.0352,0.106,0.0,0.0659,0.285,122.041,213695,4,1,2010
17744,0.63,0.62,4,-9.633,1,0.0331,0.274,0.852,0.15,0.585,109.983,172378,4,0,2010
17745,0.913,0.608,10,-6.839,0,0.234,0.0671,0.0,0.533,0.578,97.063,149569,4,1,2010
17746,0.816,0.813,6,-7.798,0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,307640,4,1,2010
17747,0.559,0.414,9,-7.032,0,0.351,0.0445,0.0,0.204,0.472,155.949,212347,4,1,2010
17748,0.878,0.757,2,-7.239,1,0.0541,0.00539,1.36e-06,0.0774,0.746,95.869,367280,4,0,2010
