,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,decade
23261,0.142,0.00616,9,-34.054,1,0.0475,0.986,0.443,0.0841,0.0666,73.406,215333,4,50.15683,9,0,2000
23262,0.849,0.499,2,-7.872,1,0.271,0.117,4.97e-05,0.268,0.504,92.982,359973,4,54.34697,13,1,2000
23263,0.231,0.174,5,-16.718,1,0.15,0.958,0.843,0.234,0.0322,91.125,72880,4,50.33134,4,0,2000
23264,0.389,0.449,6,-5.826,1,0.027,0.492,7.88e-06,0.102,0.328,68.94,221453,4,29.3603,10,1,2000
23265,0.752,0.695,2,-11.403,1,0.0602,0.00126,0.904,0.108,0.662,142.008,282067,4,121.8977,5,0,2000
23266,0.338,0.915,9,-3.98,1,0.0449,0.0712,0.000266,0.603,0.404,128.853,546040,4,46.9711,21,0,2000
23267,0.325,0.958,6,-4.263,1,0.19,1.33e-05,0.143,0.0735,0.253,134.011,280733,4,86.65833,10,0,2000
23268,0.577,0.932,6,-6.137,1,0.0593,0.352,0.0,0.0609,0.92,161.949,182867,4,40.01974,10,1,2000
23269,0.191,0.989,11,-10.553,0,0.329,0.0229,0.249,0.356,0.0377,85.219,197307,4,43.00753,9,0,2000
23270,0.402,0.942,2,-4.948,1,0.0555,0.000593,8.12e-06,0.118,0.547,131.07,229427,4,61.20945,8,0,2000
23271,0.455,0.985,1,-4.599,0,0.105,0.0042,0.0932,0.344,0.196,103.56,273307,4,44.87745,10,0,2000
23272,0.728,0.792,7,-8.651,0,0.162,0.177,0.0315,0.113,0.22,140.042,137427,4,40.75118,6,0,2000
23273,0.72,0.48,4,-7.889,1,0.0567,0.499,0.0,0.105,0.67,127.993,263413,4,32.35315,12,1,2000
23274,0.209,0.923,7,-3.286,1,0.0598,5.66e-05,0.0505,0.326,0.42,93.347,170813,4,105.99946,5,0,2000
23275,0.675,0.538,3,-6.974,0,0.199,0.0227,0.0,0.0732,0.538,89.861,204493,4,40.39948,9,1,2000
23276,0.665,0.936,7,-2.97,1,0.0544,0.0146,0.0,0.125,0.848,122.003,187320,4,30.01494,9,1,2000
23277,0.238,0.0165,11,-33.429,0,0.0478,0.976,0.000574,0.0873,0.0323,95.54,135107,3,31.4773,7,0,2000
23278,0.595,0.904,7,-4.803,1,0.0355,0.03,4.43e-05,0.397,0.6,102.002,207467,4,39.45951,9,1,2000
23279,0.558,0.0259,8,-30.016,1,0.0458,0.996,0.871,0.0969,0.37,157.811,125520,4,61.62012,6,0,2000
23280,0.708,0.513,6,-7.748,0,0.0888,0.118,0.0,0.114,0.31,89.0,248773,4,21.13532,11,1,2000
23281,0.78,0.572,0,-6.797,1,0.0951,0.0618,0.0,0.0495,0.695,100.999,263866,4,42.82635,12,1,2000
23282,0.609,0.538,6,-7.842,1,0.0273,0.328,0.0,0.125,0.608,130.007,321225,4,31.06087,13,0,2000
23283,0.777,0.588,10,-8.651,1,0.373,0.414,4.79e-05,0.146,0.54,88.915,257653,4,22.74335,9,1,2000
23284,0.233,0.949,7,-5.436,1,0.0539,0.00348,0.081,0.856,0.455,152.267,324267,4,30.5315,16,0,2000
23285,0.293,0.816,8,-5.432,1,0.0844,0.0401,2.95e-05,0.13,0.148,164.982,347667,4,35.45213,11,1,2000
23286,0.736,0.74,0,-2.18,1,0.0786,0.515,0.0,0.0468,0.803,140.141,221933,4,44.60824,9,1,2000
23287,0.696,0.643,0,-5.218,1,0.0447,0.000153,1.03e-05,0.156,0.332,146.005,268240,4,79.66612,12,1,2000
23288,0.621,0.849,3,-4.754,1,0.0771,0.00234,0.0,0.0621,0.62,98.523,210693,4,54.29087,6,1,2000
23289,0.787,0.655,6,-8.339,0,0.0431,0.238,0.000171,0.138,0.65,102.485,208653,4,85.26491,7,1,2000
23290,0.06,0.0086,6,-33.449,0,0.0418,0.885,0.937,0.123,0.0831,59.359,266813,4,44.39078,12,0,2000
23291,0.494,0.887,6,-4.297,0,0.398,0.00661,0.0,0.103,0.548,89.554,234627,4,14.02093,10,1,2000
23292,0.524,0.644,4,-4.986,1,0.0238,0.391,0.000246,0.168,0.324,158.52,271800,4,56.74375,13,1,2000
23293,0.492,0.685,2,-5.198,1,0.0449,0.716,0.00194,0.127,0.503,174.002,334440,4,43.3353,16,0,2000
23294,0.55,0.733,11,-5.193,0,0.064,0.369,0.419,0.115,0.692,119.993,210840,4,36.85454,10,0,2000
23295,0.171,0.948,3,-8.171,0,0.123,1.12e-05,0.92,0.341,0.0393,81.483,209333,4,45.91581,9,0,2000
23296,0.339,0.273,5,-9.945,0,0.0309,0.729,0.0,0.152,0.304,96.804,251467,3,74.4048,8,1,2000
23297,0.742,0.477,1,-4.403,1,0.0379,0.0722,5.84e-06,0.0911,0.594,95.19,199840,4,20.39367,12,1,2000
23298,0.6,0.621,6,-5.575,0,0.0431,0.0375,1.7e-06,0.188,0.278,94.547,186307,4,22.1709,7,1,2000
23299,0.446,0.834,9,-4.014,0,0.0341,0.0794,0.0,0.114,0.363,132.034,228827,4,19.30392,9,1,2000
23300,0.221,0.16,8,-23.068,1,0.0401,0.752,0.0284,0.138,0.502,132.812,246903,4,68.59073,12,0,2000
23301,0.599,0.791,1,-5.987,1,0.294,0.006,0.0,0.0552,0.708,97.628,238376,4,99.75724,6,1,2000
23302,0.335,0.985,11,-6.052,0,0.0934,0.00027,0.0,0.288,0.168,186.114,208045,4,38.76515,10,0,2000
23303,0.675,0.781,8,-6.035,1,0.28,0.00689,0.0,0.319,0.536,78.009,267520,4,59.67733,15,1,2000
23304,0.223,0.889,7,-5.76,1,0.0694,9.74e-05,0.487,0.124,0.282,119.613,282333,4,24.55661,10,0,2000
23305,0.745,0.947,6,-5.113,0,0.331,0.252,0.000238,0.342,0.679,121.037,296640,5,46.23938,17,1,2000
23306,0.531,0.879,9,-3.943,1,0.0769,0.264,0.0,0.347,0.863,92.537,210907,4,21.07481,11,0,2000
23307,0.803,0.749,10,-5.953,1,0.219,0.0615,0.00327,0.0694,0.901,81.503,286333,4,69.52847,11,1,2000
23308,0.174,0.941,3,-3.798,0,0.0762,0.000513,0.975,0.183,0.451,127.933,54040,4,26.9472,4,0,2000
23309,0.525,0.61,6,-11.478,0,0.033,0.0424,0.00683,0.0461,0.616,169.418,352000,4,63.55655,15,0,2000
23310,0.474,0.873,6,-6.537,0,0.0447,0.0354,0.013,0.12,0.61,150.386,210147,4,14.95276,11,0,2000
23311,0.776,0.878,9,-3.377,1,0.0304,0.00141,0.000204,0.0574,0.96,130.022,211600,4,29.39719,12,1,2000
23312,0.421,0.663,3,-8.019,1,0.0561,0.91,0.942,0.176,0.596,183.043,407320,5,21.80838,20,0,2000
23313,0.619,0.827,0,-4.665,0,0.0852,0.0045,0.0134,0.0283,0.354,190.031,213360,4,42.11831,13,1,2000
23314,0.557,0.874,0,-5.729,1,0.0339,0.00134,0.0,0.127,0.396,139.002,230707,3,28.18829,11,1,2000
23315,0.499,0.929,1,-4.198,0,0.161,0.358,0.0237,0.324,0.542,117.973,156480,4,91.94918,4,0,2000
23316,0.436,0.94,1,-4.34,1,0.111,1.57e-05,0.00157,0.0594,0.141,92.502,198946,4,26.52479,9,0,2000
23317,0.424,0.00333,7,-17.803,1,0.0361,0.99,0.00137,0.134,0.901,75.651,94000,4,13.72254,3,0,2000
23318,0.731,0.591,7,-7.232,1,0.0255,0.815,0.00999,0.208,0.415,108.998,131133,4,44.16959,9,0,2000
23319,0.608,0.822,2,-3.32,1,0.0267,0.0726,0.0,0.191,0.587,100.007,229533,4,46.6509,11,1,2000
23320,0.602,0.683,1,-6.82,1,0.0304,0.347,0.00338,0.11,0.522,120.787,218307,4,29.19374,14,1,2000
23321,0.298,0.943,10,-4.019,0,0.18,8.53e-05,0.00382,0.52,0.199,102.7,34560,4,0.0,2,0,2000
23322,0.474,0.766,4,-3.419,1,0.0291,0.291,1.38e-05,0.685,0.402,149.988,221800,4,41.99137,12,1,2000
23323,0.424,0.661,2,-5.547,1,0.0425,0.521,1.62e-06,0.0719,0.384,111.762,195533,4,25.72683,9,1,2000
23324,0.646,0.796,2,-6.152,1,0.366,0.409,0.0,0.107,0.676,83.093,265480,4,36.8313,14,1,2000
23325,0.828,0.769,6,-9.497,1,0.165,0.41,0.00743,0.0915,0.813,129.988,315960,4,32.24435,16,0,2000
23326,0.39,0.879,4,-4.352,1,0.0813,0.0403,7.03e-06,0.376,0.616,206.072,241840,4,38.56483,13,1,2000
23327,0.0822,0.997,8,-2.985,1,0.155,1.86e-06,0.00541,0.0258,0.0582,84.161,447987,4,85.45274,16,0,2000
23328,0.578,0.86,2,-6.011,1,0.0366,0.00582,0.0,0.246,0.512,108.051,216293,4,27.6557,11,1,2000
23329,0.476,0.902,11,-2.665,0,0.0436,0.0593,0.0,0.394,0.746,160.025,223613,4,36.25322,13,0,2000
23330,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,209107,5,23.28232,11,1,2000
23331,0.737,0.615,3,-3.76,1,0.0317,0.0149,0.0,0.102,0.41,110.023,231173,4,29.61786,12,1,2000
23332,0.784,0.481,8,-10.023,1,0.065,0.0576,0.01,0.475,0.709,117.014,212027,4,57.90205,7,0,2000
23333,0.325,0.958,6,-4.263,1,0.19,1.33e-05,0.143,0.0735,0.253,134.011,280733,4,86.65833,10,0,2000
23334,0.818,0.517,7,-7.196,1,0.108,0.0587,0.00139,0.13,0.52,92.997,357093,4,38.89224,15,0,2000
23335,0.598,0.195,2,-16.053,1,0.0925,0.951,0.0,0.101,0.745,145.178,181893,4,41.45798,11,0,2000
23336,0.528,0.961,0,-5.084,1,0.0803,0.0283,0.000197,0.329,0.602,135.027,183440,4,18.34262,9,0,2000
23337,0.584,0.509,8,-10.338,1,0.0279,0.0234,0.00017,0.0808,0.387,138.022,287733,4,29.13338,10,1,2000
23338,0.316,0.908,4,-5.455,0,0.0779,0.00194,0.0578,0.111,0.3,107.743,565027,4,45.57624,20,0,2000
23339,0.7,0.518,4,-7.191,0,0.177,0.0471,0.0,0.1,0.542,75.973,258680,4,62.48355,8,1,2000
23340,0.335,0.858,7,-4.565,1,0.0532,0.00289,0.0,0.148,0.451,177.981,230427,4,21.00555,12,0,2000
23341,0.135,0.107,11,-23.095,0,0.0435,0.718,0.975,0.214,0.0375,143.271,116360,4,65.47256,5,0,2000
23342,0.435,0.887,9,-4.07,1,0.0636,0.000747,0.0,0.0327,0.408,199.935,212040,4,47.89359,9,1,2000
23343,0.255,0.978,10,-5.401,0,0.116,0.00129,0.376,0.161,0.036,128.999,254493,4,63.21063,12,0,2000
23344,0.44,0.573,10,-5.42,1,0.0365,0.581,0.0,0.0777,0.442,178.192,183547,4,21.11464,10,1,2000
23345,0.747,0.646,7,-9.185,1,0.191,0.273,3.7e-06,0.0931,0.73,87.011,259333,4,51.92839,10,1,2000
23346,0.608,0.822,2,-3.32,1,0.0267,0.0726,0.0,0.191,0.587,100.007,229533,4,46.6509,11,1,2000
23347,0.632,0.573,4,-6.938,0,0.031,0.0349,0.943,0.125,0.27,94.003,198040,4,41.66849,8,0,2000
23348,0.53,0.305,6,-8.568,1,0.028,0.492,0.0,0.137,0.221,127.318,248040,4,55.66471,10,1,2000
23349,0.753,0.41,4,-7.903,1,0.0706,0.798,0.0,0.183,0.671,124.986,227933,4,28.92796,9,1,2000
23350,0.243,0.0474,1,-28.231,1,0.0385,0.764,0.873,0.115,0.0722,143.305,346240,3,27.53899,20,0,2000
23351,0.544,0.311,2,-17.458,0,0.0324,0.882,0.784,0.119,0.664,120.047,270253,4,24.87335,12,0,2000
23352,0.511,0.581,0,-4.93,1,0.0581,0.031,0.000171,0.367,0.668,170.852,278707,4,71.13102,10,1,2000
23353,0.745,0.62,11,-8.24,1,0.148,0.0131,0.0,0.118,0.603,99.985,234733,4,23.47279,13,1,2000
23354,0.697,0.877,6,-3.885,1,0.0348,0.00913,6.93e-06,0.0726,0.768,121.534,306027,4,137.09943,7,1,2000
23355,0.209,0.0615,7,-21.332,0,0.0411,0.988,0.0,0.0926,0.0351,132.522,216427,3,84.48909,11,0,2000
23356,0.607,0.784,7,-4.41,1,0.0397,0.000684,0.0,0.0678,0.442,113.172,231173,4,26.33223,8,1,2000
23357,0.311,0.709,4,-7.235,1,0.0331,0.000104,0.215,0.156,0.343,108.284,256627,4,29.34654,12,0,2000
23358,0.0935,0.989,0,-3.154,1,0.158,4.05e-06,0.807,0.147,0.108,175.469,174747,5,60.72929,10,0,2000
23359,0.331,0.976,2,-3.242,1,0.113,9.11e-06,0.000117,0.319,0.426,170.059,187547,4,28.33644,9,0,2000
23360,0.896,0.703,11,-6.032,1,0.221,0.0697,6.07e-06,0.0699,0.618,95.059,223583,4,24.85809,10,1,2000
23361,0.596,0.62,5,-6.133,0,0.039,0.0122,0.0,0.82,0.102,80.029,271600,4,48.90803,9,1,2000
23362,0.936,0.678,4,-3.012,0,0.21,0.0795,0.0,0.0838,0.822,96.911,255640,4,83.82233,10,1,2000
23363,0.39,0.601,7,-8.236,0,0.0291,0.0313,0.947,0.119,0.439,116.122,223627,4,39.84092,11,0,2000
23364,0.822,0.676,2,-8.527,1,0.0452,0.0669,0.0012,0.12,0.831,125.018,441187,4,44.85205,17,0,2000
23365,0.398,0.902,3,-3.518,1,0.0861,0.00289,0.0,0.066,0.491,166.823,232267,4,26.31202,10,1,2000
23366,0.65,0.813,0,-4.673,1,0.112,0.228,0.0,0.18,0.576,136.796,260867,4,48.46709,10,1,2000
23367,0.51,0.586,1,-9.98,1,0.0266,0.000206,0.684,0.171,0.195,99.233,184293,4,126.18072,6,0,2000
23368,0.561,0.918,9,-5.603,1,0.108,0.00313,0.0522,0.125,0.544,151.628,244040,4,24.34177,8,0,2000
23369,0.553,0.871,7,-8.433,1,0.0789,0.000214,0.00123,0.23,0.579,95.445,217653,4,41.79653,11,0,2000
23370,0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,208467,4,17.61032,10,1,2000
23371,0.267,0.0854,7,-25.138,0,0.0491,0.897,0.5,0.129,0.0763,107.571,826336,4,44.3776,41,0,2000
23372,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,275987,4,31.41976,15,1,2000
23373,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,206400,4,38.8086,12,1,2000
23374,0.469,0.451,10,-7.242,1,0.0294,0.309,0.0,0.13,0.12,137.779,227400,4,35.29251,10,1,2000
23375,0.626,0.683,0,-4.104,1,0.0274,0.00163,0.311,0.397,0.276,135.043,299653,4,25.5684,10,0,2000
23376,0.236,0.916,1,-7.586,1,0.0686,9.01e-06,0.0079,0.199,0.297,102.199,265027,4,44.33311,8,0,2000
23377,0.368,0.736,0,-9.128,1,0.0433,0.134,0.14,0.649,0.655,104.527,241067,4,31.97824,11,0,2000
23378,0.512,0.76,7,-2.507,1,0.0311,0.292,0.0,0.189,0.584,167.884,241640,4,30.69271,13,1,2000
23379,0.308,0.987,0,-3.474,1,0.147,0.00529,0.0,0.73,0.434,101.372,194253,4,80.0989,6,0,2000
23380,0.381,0.651,9,-6.973,1,0.0685,0.66,0.0,0.976,0.181,121.336,428293,4,28.32796,16,0,2000
23381,0.885,0.67,10,-5.829,0,0.0992,0.0235,0.139,0.117,0.367,127.001,387672,4,32.56398,17,0,2000
23382,0.529,0.496,7,-9.007,1,0.029,0.173,0.0,0.251,0.278,136.859,250547,4,43.09482,12,1,2000
23383,0.548,0.653,0,-6.055,1,0.0386,0.392,1.33e-05,0.973,0.214,117.856,254347,4,20.52978,13,1,2000
23384,0.103,0.384,0,-16.401,0,0.0556,0.549,0.897,0.111,0.0747,79.262,326773,4,29.47524,13,0,2000
23385,0.866,0.771,0,-4.032,1,0.0385,0.232,0.0,0.182,0.719,97.656,217080,4,30.53093,8,1,2000
23386,0.377,0.908,4,-3.793,0,0.0899,1.4e-05,1.4e-05,0.241,0.265,144.563,265560,4,40.32809,13,1,2000
23387,0.353,0.841,3,-5.095,0,0.0561,0.0034,0.648,0.0631,0.196,132.219,213800,4,44.15489,10,0,2000
23388,0.553,0.789,0,-4.355,1,0.0256,0.0122,5.68e-06,0.0918,0.491,104.979,193240,4,33.66276,10,1,2000
23389,0.351,0.928,4,-15.203,1,0.0504,0.0837,7.75e-06,0.384,0.196,133.698,207720,4,29.4699,12,0,2000
23390,0.69,0.29,5,-6.544,1,0.0282,0.676,0.0,0.109,0.42,95.976,159467,4,16.69708,8,1,2000
23391,0.66,0.659,8,-7.347,1,0.0385,0.167,0.0,0.181,0.354,144.031,251280,4,27.51754,11,1,2000
23392,0.652,0.809,5,-5.276,1,0.17,0.164,0.0,0.175,0.512,94.786,254466,4,27.9259,14,1,2000
23393,0.665,0.957,3,-2.873,1,0.0352,0.0506,0.00518,0.181,0.801,130.002,201507,4,22.79966,11,0,2000
23394,0.572,0.985,9,-6.43,1,0.111,0.0131,9.66e-06,0.335,0.254,142.039,219707,4,42.42922,8,1,2000
23395,0.171,0.724,3,-5.444,1,0.0555,1.99e-06,0.886,0.124,0.264,118.944,636227,4,57.71922,20,0,2000
23396,0.674,0.862,11,-4.614,1,0.0253,0.0157,0.000427,0.169,0.5,129.965,191000,4,22.89914,8,1,2000
23397,0.369,0.677,6,-7.562,0,0.0652,0.338,0.0,0.418,0.567,124.086,313587,4,33.57129,13,1,2000
23398,0.451,0.55,1,-8.137,1,0.262,0.0108,0.0,0.0737,0.594,80.001,227960,4,43.54335,12,1,2000
23399,0.345,0.581,1,-7.875,0,0.0369,0.0603,0.00127,0.115,0.108,76.022,222653,4,37.08373,7,1,2000
23400,0.51,0.676,0,-6.304,1,0.0271,0.00146,0.0565,0.555,0.136,100.038,249093,3,67.55124,7,0,2000
23401,0.154,0.573,10,-11.804,1,0.0783,0.000201,0.303,0.208,0.0967,83.268,314973,4,27.63585,13,0,2000
23402,0.473,0.722,5,-5.176,1,0.0358,0.00507,0.0,0.377,0.549,149.625,256000,4,40.17949,11,0,2000
23403,0.562,0.754,5,-5.163,1,0.0392,0.0199,0.0,0.311,0.676,175.021,170960,4,39.71916,9,1,2000
23404,0.689,0.886,10,-7.066,0,0.0382,0.0664,0.0,0.278,0.906,122.07,248067,4,43.44531,11,1,2000
23405,0.584,0.949,11,-5.425,0,0.0515,0.00193,0.917,0.215,0.7,100.712,173320,4,67.79186,7,0,2000
23406,0.63,0.605,0,-8.951,1,0.0414,0.484,9.29e-05,0.298,0.266,115.277,295293,4,42.73936,13,1,2000
23407,0.49,0.83,2,-4.434,1,0.031,0.022,0.0,0.106,0.67,130.073,190693,4,38.35158,9,0,2000
23408,0.779,0.788,2,-4.63,0,0.0362,0.278,2.5e-06,0.0708,0.791,119.999,206933,4,33.08724,10,1,2000
23409,0.415,0.781,1,-6.947,1,0.0357,0.00401,0.0,0.126,0.261,142.966,215400,4,49.15678,9,1,2000
23410,0.447,0.974,11,-3.776,0,0.176,1.02e-05,0.359,0.202,0.0907,127.332,203520,4,45.39186,9,0,2000
23411,0.482,0.642,10,-8.535,0,0.325,0.0875,7.34e-06,0.31,0.6,151.323,157560,4,31.58148,10,1,2000
23412,0.688,0.995,8,-6.518,1,0.0568,0.00167,0.878,0.523,0.159,145.996,265079,4,53.13951,12,0,2000
23413,0.582,0.621,11,-6.183,0,0.283,0.00317,0.0,0.111,0.331,179.458,261320,4,44.03488,10,1,2000
23414,0.827,0.646,9,-6.498,1,0.0319,0.0104,0.7,0.112,0.613,127.978,324640,4,27.67006,9,0,2000
23415,0.669,0.824,7,-4.377,1,0.207,0.64,0.0,0.6,0.563,90.01,153507,4,20.05156,9,0,2000
23416,0.662,0.39,4,-10.416,1,0.0239,0.46,0.0,0.179,0.713,82.007,256973,4,44.18196,10,1,2000
23417,0.804,0.836,6,-6.635,0,0.089,0.32,0.0,0.213,0.85,120.046,223773,4,37.16609,11,1,2000
23418,0.588,0.628,1,-7.714,1,0.0344,0.539,0.83,0.0968,0.186,88.006,306587,4,52.88966,9,0,2000
23419,0.675,0.635,5,-5.356,0,0.0632,0.161,0.0,0.48,0.562,82.21,247053,4,59.63026,11,1,2000
23420,0.469,0.943,2,-4.196,1,0.102,6.07e-05,0.00547,0.0717,0.358,134.031,296973,4,36.82457,11,1,2000
23421,0.243,0.809,4,-6.316,0,0.0479,0.0501,0.0338,0.133,0.444,182.679,434293,3,35.69212,18,0,2000
23422,0.549,0.636,10,-3.923,0,0.376,0.395,0.0,0.0974,0.661,182.363,251547,4,69.54621,10,1,2000
23423,0.622,0.718,0,-4.974,0,0.0566,0.605,0.0,0.754,0.566,98.672,301973,4,61.8374,10,0,2000
23424,0.435,0.729,1,-4.818,0,0.0307,0.0152,2.63e-05,0.11,0.524,188.017,256600,4,41.42314,10,1,2000
23425,0.653,0.529,7,-6.481,1,0.201,0.439,0.0,0.194,0.609,67.03,215867,4,39.9709,8,1,2000
23426,0.512,0.97,8,-4.596,1,0.0815,6.23e-05,1.69e-05,0.267,0.353,99.971,402685,4,38.86212,15,0,2000
23427,0.8,0.693,4,-9.38,0,0.143,0.000149,0.842,0.0452,0.52,124.998,464640,4,46.07621,15,0,2000
23428,0.822,0.905,5,-4.032,0,0.241,0.123,0.0,0.0496,0.674,128.014,209533,4,26.05924,9,1,2000
23429,0.735,0.84,1,-8.547,1,0.0341,0.000466,0.653,0.188,0.603,129.671,298907,4,30.44541,17,0,2000
23430,0.483,0.668,7,-6.861,1,0.04,0.000938,0.0,0.107,0.329,156.033,271573,4,25.92143,13,1,2000
23431,0.793,0.871,9,-5.075,1,0.28,0.263,0.0,0.196,0.512,114.02,175240,4,17.8541,9,0,2000
23432,0.431,0.842,7,-4.072,1,0.357,0.00876,0.0,0.309,0.61,83.66,225653,4,61.26174,11,1,2000
23433,0.81,0.791,7,-5.909,1,0.181,0.0893,0.0,0.0838,0.948,153.067,314400,4,34.36618,17,1,2000
23434,0.447,0.974,11,-3.776,0,0.176,1.02e-05,0.359,0.202,0.0907,127.332,203520,4,45.39186,9,0,2000
23435,0.299,0.92,4,-3.944,0,0.088,0.00542,0.0,0.305,0.293,200.088,159973,4,34.40468,9,0,2000
23436,0.778,0.761,2,-5.529,1,0.0525,0.141,4.61e-05,0.0441,0.923,107.288,228000,4,24.84292,12,1,2000
23437,0.638,0.6,1,-5.637,1,0.192,0.0432,0.00179,0.23,0.649,110.011,192533,4,56.38642,7,0,2000
23438,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,230493,4,31.50158,13,1,2000
23439,0.325,0.968,4,-3.717,0,0.0525,1.47e-05,0.00179,0.344,0.745,138.104,159800,4,16.30557,11,0,2000
23440,0.499,0.725,8,-4.271,1,0.0274,0.166,0.0,0.0514,0.822,168.922,196960,4,52.29573,7,1,2000
23441,0.516,0.625,7,-9.677,1,0.0299,0.00302,0.236,0.104,0.569,87.467,274587,4,91.00593,11,0,2000
23442,0.658,0.936,5,-5.105,0,0.3,0.172,0.0,0.321,0.711,95.439,203000,4,22.97479,11,1,2000
23443,0.44,0.9,11,-6.251,0,0.0824,0.00097,0.976,0.948,0.0946,135.905,282240,4,64.37998,10,0,2000
23444,0.381,0.158,0,-24.813,0,0.0572,0.991,0.937,0.127,0.355,144.742,197573,4,41.61,9,0,2000
23445,0.602,0.669,7,-3.904,1,0.0635,0.000917,0.0,0.114,0.74,137.058,153347,4,22.46207,7,1,2000
23446,0.867,0.854,8,-5.211,1,0.0478,0.0496,2.73e-05,0.323,0.972,136.446,221947,4,43.41272,10,1,2000
23447,0.661,0.653,9,-7.717,0,0.0357,0.194,1.84e-05,0.119,0.387,100.899,311093,4,37.08162,14,1,2000
23448,0.626,0.916,5,-4.801,1,0.0505,0.0117,0.0407,0.0654,0.383,127.001,242947,4,39.28089,9,0,2000
23449,0.51,0.929,4,-2.656,0,0.0496,0.0133,0.00189,0.324,0.314,105.001,287425,4,65.41271,9,0,2000
23450,0.49,0.987,11,-6.341,0,0.0605,0.00116,0.0817,0.195,0.696,143.935,231013,4,48.85973,11,0,2000
23451,0.705,0.872,11,-3.557,0,0.126,0.0618,0.0,0.227,0.75,93.628,207040,4,42.56562,7,1,2000
23452,0.742,0.515,0,-6.265,1,0.0405,0.081,0.0,0.194,0.587,120.086,280707,4,35.88571,10,1,2000
23453,0.679,0.897,10,-4.525,1,0.0462,0.0618,0.0,0.647,0.83,122.551,223893,4,17.92522,10,0,2000
23454,0.366,0.94,1,-8.244,1,0.116,2.01e-06,0.815,0.114,0.142,130.224,274800,4,48.51991,12,0,2000
23455,0.304,0.947,9,-3.329,0,0.107,0.00228,0.0,0.342,0.495,156.675,103467,4,63.22107,3,0,2000
23456,0.778,0.671,11,-8.92,0,0.318,0.00399,0.000532,0.152,0.411,169.868,360013,4,43.201,14,0,2000
23457,0.334,0.0782,5,-20.088,0,0.0409,0.948,0.619,0.102,0.102,116.988,527160,3,41.62544,26,0,2000
23458,0.349,0.95,1,-5.5,0,0.266,0.111,0.000111,0.226,0.429,129.505,231533,3,18.55356,10,0,2000
23459,0.576,0.57,11,-10.242,0,0.0386,0.000151,0.782,0.0894,0.27,108.015,304000,4,34.73253,13,0,2000
23460,0.635,0.854,10,-5.02,0,0.0612,0.00579,0.0083,0.0623,0.59,100.851,252707,4,20.45969,12,1,2000
23461,0.511,0.415,2,-11.279,1,0.822,0.894,0.0,0.965,0.52,99.449,23133,5,0.0,2,0,2000
23462,0.233,0.943,2,-3.443,0,0.171,0.00878,0.0,0.359,0.0501,149.992,213640,4,41.88753,10,0,2000
23463,0.587,0.364,5,-12.12,0,0.133,0.987,0.299,0.214,0.29,81.709,292533,4,92.41846,8,0,2000
23464,0.184,0.966,9,-4.914,1,0.133,0.00011,0.722,0.0695,0.0387,106.897,530040,3,36.39735,20,0,2000
23465,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,289133,4,33.78171,16,1,2000
23466,0.398,0.709,4,-4.602,0,0.211,0.334,0.0,0.142,0.714,78.089,243227,1,29.32744,11,1,2000
23467,0.629,0.816,2,-5.631,0,0.061,0.011,0.0,0.112,0.42,121.988,174083,4,40.40202,10,0,2000
23468,0.232,0.979,8,-3.821,1,0.123,0.00133,0.00161,0.0719,0.271,191.019,268227,4,19.89321,16,0,2000
23469,0.478,0.544,3,-11.376,1,0.0398,0.92,0.78,0.163,0.738,175.736,292747,4,21.0879,15,0,2000
23470,0.325,0.921,4,-8.817,0,0.0576,4.83e-06,9.02e-06,0.592,0.833,155.804,195280,4,72.67785,8,0,2000
23471,0.538,0.256,11,-14.617,1,0.0759,0.987,0.518,0.163,0.515,92.665,466707,4,31.55726,18,0,2000
23472,0.587,0.314,8,-15.644,1,0.0324,0.502,0.421,0.0963,0.0714,76.544,534400,4,39.26044,17,0,2000
23473,0.387,0.507,4,-9.704,0,0.036,0.173,0.142,0.142,0.385,145.626,149969,4,36.25763,9,0,2000
23474,0.353,0.837,4,-5.551,0,0.0356,0.00268,0.000533,0.11,0.144,110.999,442053,4,29.07825,15,0,2000
23475,0.749,0.595,2,-7.721,1,0.12,0.0215,0.0,0.087,0.819,161.986,203240,4,38.11914,9,1,2000
23476,0.763,0.81,5,-5.118,0,0.0861,0.0311,0.0,0.316,0.437,108.004,185933,4,22.41699,9,1,2000
23477,0.372,0.922,7,-3.534,1,0.0485,0.000156,0.00036,0.26,0.361,90.039,291760,4,21.29234,15,0,2000
23478,0.536,0.69,7,-4.841,1,0.0402,0.00132,0.000682,0.121,0.306,121.957,242120,4,75.7628,9,1,2000
23479,0.592,0.579,0,-9.783,1,0.0309,0.132,0.797,0.0953,0.353,117.01,280853,4,72.70627,10,0,2000
