,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,decade
6851,0.934,0.505,11,-7.648,1,0.168,0.0229,0.0,0.0867,0.691,139.93,181714,4,69.02425,8,1,10
6852,0.334,0.887,9,-6.231,1,0.198,0.0299,8.17e-05,0.45,0.619,152.21,292253,4,28.72873,11,0,10
6853,0.731,0.984,3,-2.479,0,0.175,0.3,0.0,0.132,0.912,144.881,202023,4,52.30553,11,0,10
6854,0.79,0.875,7,-6.55,1,0.091,0.0476,0.0,0.312,0.759,139.985,247013,4,32.74513,10,1,10
6855,0.632,0.784,2,-7.457,1,0.0393,0.000157,3.6e-05,0.037,0.278,100.019,203344,4,68.1101,10,1,10
6856,0.794,0.735,0,-4.204,1,0.054,0.108,0.00578,0.112,0.223,107.374,234373,4,54.77637,8,1,10
6857,0.482,0.607,11,-7.992,0,0.0391,0.0156,0.181,0.147,0.207,82.857,430580,4,37.29963,18,0,10
6858,0.286,0.509,5,-12.548,1,0.0709,0.925,0.362,0.129,0.0539,103.872,419250,4,33.07356,13,0,10
6859,0.767,0.371,7,-14.36,0,0.033,0.312,0.0434,0.0809,0.598,95.01,165893,4,58.86699,7,0,10
6860,0.31,0.998,9,-5.236,0,0.132,8.7e-05,0.00973,0.417,0.0398,118.933,314160,4,30.85174,9,0,10
6861,0.688,0.688,3,-5.84,1,0.0357,0.3,0.0,0.0982,0.451,114.011,193321,4,33.92801,9,1,10
6862,0.495,0.997,8,-2.669,1,0.129,4.47e-06,0.221,0.184,0.244,117.942,326080,4,38.92334,14,0,10
6863,0.821,0.819,1,-3.627,1,0.0272,0.0104,5.49e-05,0.145,0.893,126.03,200347,4,15.91285,12,1,10
6864,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,197947,4,25.91327,8,1,10
6865,0.216,0.458,0,-7.646,1,0.0319,4.06e-06,0.34,0.133,0.0488,114.998,475402,4,79.38923,15,0,10
6866,0.635,0.758,7,-5.772,1,0.0243,0.00643,0.0,0.229,0.322,113.002,209253,4,39.82993,9,1,10
6867,0.791,0.828,11,-6.908,1,0.0477,0.466,1.17e-05,0.109,0.883,103.983,198462,4,27.13847,10,0,10
6868,0.346,0.723,9,-8.567,0,0.0688,0.0794,3.43e-05,0.111,0.167,119.927,200000,4,20.04,8,0,10
6869,0.633,0.889,5,-5.87,1,0.0715,0.00463,0.000458,0.0658,0.584,121.956,230467,4,48.23756,7,1,10
6870,0.461,0.182,7,-17.915,1,0.0312,0.853,0.23,0.0866,0.0856,105.157,209933,3,26.32415,9,0,10
6871,0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022,222374,4,80.93112,12,1,10
6872,0.301,0.27,3,-11.265,1,0.0394,0.766,1.01e-06,0.105,0.187,88.3,227790,3,23.77269,9,0,10
6873,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,223546,4,49.06794,9,1,10
6874,0.642,0.762,6,-7.411,1,0.0296,0.00967,5.72e-05,0.182,0.605,113.038,253200,4,30.01787,11,1,10
6875,0.939,0.501,9,-5.476,0,0.0893,0.0297,0.0,0.214,0.763,120.045,266573,4,33.57248,15,1,10
6876,0.765,0.412,7,-8.932,0,0.0726,0.72,0.0,0.126,0.632,109.986,211573,4,34.68338,10,1,10
6877,0.634,0.862,2,-5.337,1,0.0376,0.0287,0.0,0.0217,0.767,95.989,227693,4,46.50779,9,1,10
6878,0.576,0.724,0,-5.147,1,0.0274,0.016,0.0,0.107,0.34,93.029,206598,4,53.32305,8,1,10
6879,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,183695,4,48.43032,10,1,10
6880,0.22,0.95,11,-3.246,1,0.0714,2.17e-06,0.806,0.396,0.275,99.569,301533,3,44.72175,11,0,10
6881,0.705,0.769,9,-5.526,0,0.0426,0.112,0.0,0.105,0.59,107.939,213520,4,26.5158,10,1,10
6882,0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,116240,4,27.22708,6,1,10
6883,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715,4,26.01447,9,1,10
6884,0.592,0.166,2,-23.412,0,0.0296,0.983,0.939,0.09,0.0879,101.931,94693,3,29.62572,6,0,10
6885,0.837,0.762,2,-4.073,1,0.0508,0.000644,0.0,0.113,0.334,142.009,172467,4,42.75316,10,1,10
6886,0.686,0.541,4,-6.643,0,0.0356,0.0971,0.0,0.423,0.237,96.965,189613,4,59.4803,9,1,10
6887,0.192,0.138,5,-17.135,1,0.0315,0.892,0.553,0.114,0.0757,142.187,321853,4,60.94077,17,0,10
6888,0.856,0.527,2,-5.225,1,0.0997,0.392,0.0,0.11,0.386,98.052,266840,4,30.12249,15,1,10
6889,0.793,0.344,6,-9.757,1,0.357,0.112,1.68e-06,0.15,0.45,166.105,233880,4,34.72967,9,1,10
6890,0.711,0.527,1,-7.073,0,0.186,0.0486,0.0,0.193,0.384,86.014,193588,4,16.83314,8,0,10
6891,0.803,0.734,6,-4.991,1,0.0505,0.00387,0.0,0.34,0.708,121.999,177458,4,48.37073,7,0,10
6892,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4,82.63278,6,1,10
6893,0.557,0.338,5,-9.892,1,0.0257,0.134,0.00184,0.14,0.689,140.935,85124,4,40.46581,4,1,10
6894,0.478,0.198,11,-17.951,0,0.0305,0.893,0.897,0.112,0.166,85.995,293641,4,48.50116,13,0,10
6895,0.458,0.821,9,-5.076,1,0.0334,0.000594,9.46e-05,0.161,0.323,144.46,220693,4,71.56613,7,1,10
6896,0.664,0.608,1,-6.093,1,0.214,0.0477,0.0,0.225,0.262,97.933,200760,4,33.08737,12,1,10
6897,0.462,0.615,0,-7.982,0,0.153,0.00543,0.0,0.856,0.344,130.967,276080,4,19.39789,13,1,10
6898,0.635,0.831,0,-4.418,1,0.0655,0.0306,0.0,0.235,0.811,132.951,241600,4,30.94631,12,0,10
6899,0.652,0.719,1,-7.251,1,0.033,0.0353,0.0,0.108,0.24,94.969,197640,4,60.98455,9,1,10
6900,0.568,0.78,7,-5.365,1,0.0854,0.222,0.0,0.426,0.529,159.947,209400,4,48.76505,9,1,10
6901,0.22,0.967,9,-5.207,1,0.0992,0.000171,0.0155,0.981,0.335,166.629,265467,4,51.73828,12,0,10
6902,0.595,0.521,9,-8.544,0,0.0325,0.11,0.0369,0.0956,0.66,148.062,396653,4,57.09884,19,0,10
6903,0.687,0.871,0,-5.531,1,0.0689,0.00225,0.00708,0.134,0.539,115.0,229439,4,42.24443,8,1,10
6904,0.491,0.867,6,-2.313,0,0.103,0.167,0.0,0.458,0.602,167.965,189187,4,60.97933,9,1,10
6905,0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.243,119.038,259102,4,31.93653,8,1,10
6906,0.19,0.0882,5,-20.173,1,0.0369,0.976,0.923,0.11,0.0543,80.587,167893,3,16.74526,9,0,10
6907,0.401,0.553,5,-8.263,0,0.0337,0.47,2.96e-06,0.124,0.364,79.144,328992,4,38.84691,14,0,10
6908,0.0829,0.0107,9,-39.295,0,0.0435,0.983,0.106,0.0607,0.0328,83.142,254253,1,27.26196,12,0,10
6909,0.627,0.933,10,-5.176,0,0.225,0.14,0.464,0.325,0.254,169.873,231294,4,51.19082,8,0,10
6910,0.717,0.631,0,-6.104,1,0.0841,0.0741,0.0,0.21,0.529,171.978,333613,4,42.80373,12,0,10
6911,0.365,0.232,7,-21.894,1,0.0342,0.639,0.981,0.11,0.231,119.96,152832,4,29.58383,7,0,10
6912,0.54,0.78,9,-5.872,1,0.0418,0.0263,7.12e-06,0.35,0.514,144.011,188333,4,21.28692,8,0,10
6913,0.726,0.583,0,-6.434,0,0.23,0.334,0.00135,0.122,0.491,140.943,221787,4,28.98423,8,0,10
6914,0.67,0.86,7,-9.155,1,0.104,0.0208,0.0298,0.324,0.128,125.996,164925,4,35.02108,8,0,10
6915,0.282,0.997,6,-4.833,1,0.0774,3.3e-06,0.664,0.052,0.615,177.114,166427,4,37.82098,8,0,10
6916,0.675,0.791,8,-5.64,1,0.0383,0.29,0.0,0.485,0.943,141.217,233973,4,20.16899,11,1,10
6917,0.225,0.0515,6,-26.232,0,0.0417,0.301,0.657,0.111,0.0226,90.533,204499,3,52.90299,6,0,10
6918,0.42,0.625,4,-5.272,1,0.0361,0.239,1.86e-05,0.095,0.204,149.96,323200,4,26.45674,17,0,10
6919,0.794,0.744,0,-6.067,1,0.0544,0.0215,2.82e-05,0.0431,0.963,129.971,453352,4,30.01515,21,0,10
6920,0.584,0.813,6,-7.221,1,0.0582,0.0297,0.000197,0.272,0.774,95.081,204387,4,22.79238,11,1,10
6921,0.517,0.94,7,-4.558,1,0.124,0.189,0.00109,0.666,0.743,155.187,178494,4,66.41051,6,0,10
6922,0.8,0.478,8,-7.874,1,0.181,0.427,0.0,0.134,0.687,135.957,259760,4,17.39602,11,0,10
6923,0.608,0.833,11,-4.101,0,0.0341,0.0445,0.0,0.206,0.431,120.001,200773,4,23.67413,9,1,10
6924,0.383,0.703,4,-6.988,1,0.228,0.216,5.47e-06,0.131,0.57,88.502,213939,4,37.67881,8,1,10
6925,0.414,0.731,9,-6.855,1,0.0327,0.0574,2.8e-06,0.138,0.579,126.111,134907,4,23.44553,8,0,10
6926,0.66,0.847,11,-10.464,1,0.0452,0.0103,0.159,0.0692,0.0766,126.612,271960,4,22.22053,9,0,10
6927,0.324,0.372,4,-13.144,0,0.0377,0.106,0.842,0.0791,0.133,122.976,141773,4,66.6031,5,0,10
6928,0.701,0.7,7,-6.672,0,0.0925,0.146,0.0,0.206,0.592,122.984,230960,4,39.61549,11,1,10
6929,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034,202805,4,61.60524,7,1,10
6930,0.339,0.902,1,-6.173,0,0.0607,9.59e-06,0.0635,0.26,0.0716,93.0,342200,4,33.97189,11,0,10
6931,0.534,0.963,9,-5.901,0,0.0571,0.000838,0.00477,0.0532,0.527,150.048,226900,4,27.75053,13,0,10
6932,0.764,0.695,2,-6.569,1,0.342,0.02,0.0449,0.13,0.7,159.865,197760,4,36.50412,14,1,10
6933,0.884,0.53,5,-5.776,0,0.0379,0.0144,0.0,0.095,0.262,99.021,206187,4,29.79929,12,1,10
6934,0.628,0.692,2,-5.64,1,0.202,0.00244,0.013,0.668,0.0964,124.791,378893,5,40.30653,20,1,10
6935,0.558,0.756,2,-5.286,1,0.04,0.0551,0.0,0.199,0.65,172.284,203387,4,38.8709,8,0,10
6936,0.596,0.429,3,-10.16,1,0.0377,0.774,0.0107,0.0962,0.229,148.088,201933,4,51.84116,7,0,10
6937,0.281,0.886,6,-10.595,1,0.0503,5.19e-06,0.878,0.748,0.24,82.561,222152,4,35.0282,4,0,10
6938,0.515,0.849,4,-5.709,1,0.0348,0.000509,0.0198,0.317,0.778,91.021,212411,4,63.30339,9,0,10
6939,0.776,0.589,9,-4.543,0,0.115,0.319,0.0,0.0715,0.668,120.034,240093,4,32.62075,12,1,10
6940,0.512,0.598,9,-4.959,0,0.115,0.611,0.0,0.0881,0.345,70.189,213253,4,84.06943,9,1,10
6941,0.709,0.483,0,-3.734,1,0.0281,0.219,2.33e-06,0.241,0.834,123.566,234198,4,40.85868,13,0,10
6942,0.472,0.947,2,-3.128,1,0.0296,0.0434,0.0854,0.392,0.923,109.899,284373,4,35.54899,14,0,10
6943,0.408,0.511,8,-10.462,1,0.0303,0.000523,0.307,0.113,0.0503,139.987,369964,4,27.97842,15,0,10
6944,0.501,0.966,8,-1.177,1,0.112,0.0796,0.0,0.0903,0.497,161.881,190773,4,33.77692,12,1,10
6945,0.341,0.94,1,-5.233,0,0.249,0.0364,2.41e-06,0.737,0.16,114.694,348093,4,185.49087,9,0,10
6946,0.206,0.997,11,-3.553,1,0.23,9.86e-05,0.00118,0.326,0.0404,111.201,135147,4,68.17906,5,0,10
6947,0.633,0.866,11,-3.633,1,0.0443,0.0103,0.0,0.227,0.696,100.007,239107,4,41.8426,9,1,10
6948,0.45,0.795,10,-4.249,1,0.0355,0.103,0.0,0.166,0.364,151.884,227987,4,20.75294,9,1,10
6949,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.538,146.11,231999,4,24.05075,13,1,10
6950,0.434,0.831,8,-4.774,1,0.0453,0.0651,0.0,0.119,0.596,156.034,185440,4,18.63429,6,1,10
6951,0.737,0.831,6,-5.622,1,0.0961,0.0628,9.34e-06,0.303,0.552,119.981,206813,4,21.98853,10,0,10
6952,0.841,0.729,5,-6.311,0,0.0705,0.443,0.0,0.122,0.688,115.984,183573,4,42.50481,10,1,10
6953,0.49,0.937,11,-2.823,0,0.101,3.49e-05,0.000258,0.137,0.364,102.003,297640,4,33.35452,9,0,10
6954,0.241,0.895,9,-6.656,1,0.0771,0.00206,4.42e-05,0.157,0.0837,130.476,629691,4,30.47619,23,0,10
6955,0.468,0.119,6,-18.756,1,0.0414,0.979,0.0181,0.165,0.125,123.933,329293,4,40.84747,15,0,10
6956,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427,4,18.99965,12,1,10
6957,0.609,0.858,11,-3.856,0,0.0464,0.000886,0.134,0.107,0.859,173.96,176493,4,41.43653,11,0,10
6958,0.538,0.775,7,-5.48,1,0.0291,0.0053,0.0,0.0807,0.614,154.889,182213,4,25.42889,10,1,10
6959,0.461,0.71,5,-6.36,1,0.0422,0.319,4.97e-06,0.104,0.281,175.825,242080,4,43.70422,11,1,10
6960,0.328,0.394,5,-16.123,0,0.0439,0.591,0.622,0.301,0.0384,97.088,701813,4,41.63543,28,0,10
6961,0.694,0.712,7,-3.923,0,0.046,0.133,0.0,0.211,0.799,98.022,201122,4,29.42171,11,1,10
6962,0.572,0.663,4,-5.418,1,0.0274,0.221,0.0,0.291,0.455,140.253,232973,4,22.09292,12,1,10
6963,0.0886,0.00191,8,-36.502,0,0.0424,0.972,0.757,0.113,0.18,66.488,209503,3,22.72885,9,0,10
6964,0.511,0.719,4,-3.457,1,0.0265,0.166,4.54e-06,0.34,0.289,147.852,234547,4,33.61576,11,1,10
6965,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,204013,4,27.18364,10,1,10
6966,0.371,0.317,2,-14.934,1,0.05,0.993,0.878,0.0927,0.724,108.584,89143,4,18.71694,6,0,10
6967,0.496,0.117,1,-31.399,1,0.226,0.0407,0.363,0.115,0.191,68.001,258578,3,25.85962,13,0,10
6968,0.267,0.701,3,-4.277,0,0.039,0.0437,4.03e-06,0.0991,0.265,173.445,212320,3,26.24213,10,1,10
6969,0.311,0.865,6,-13.012,1,0.056,5.09e-05,0.259,0.117,0.375,180.025,369948,4,23.30784,13,0,10
6970,0.647,0.759,6,-5.468,0,0.12,0.00367,1.13e-05,0.0704,0.424,89.944,186467,4,37.98314,7,1,10
6971,0.361,0.182,0,-12.086,1,0.0297,0.919,0.111,0.122,0.133,99.331,350000,4,143.33502,9,0,10
6972,0.651,0.485,9,-7.54,0,0.206,0.152,0.509,0.267,0.29,191.997,268000,4,84.52974,9,0,10
6973,0.721,0.881,8,-2.528,1,0.342,0.41,7.61e-06,0.292,0.643,127.759,213750,4,29.64784,9,1,10
6974,0.359,0.983,2,-3.69,0,0.0864,9.09e-05,3.54e-05,0.335,0.486,193.042,239560,4,20.09679,13,0,10
6975,0.546,0.98,9,-3.02,0,0.0619,0.0154,0.0,0.31,0.478,120.037,205120,4,63.40335,8,1,10
6976,0.265,0.125,0,-29.358,0,0.0437,0.951,0.869,0.0882,0.159,79.499,677333,4,30.53141,20,0,10
6977,0.499,0.822,4,-7.122,1,0.049,0.00544,0.000197,0.272,0.499,86.481,250533,4,83.68434,8,1,10
6978,0.631,0.823,7,-4.465,1,0.055,0.00606,9.48e-05,0.186,0.317,98.738,211152,4,31.94553,10,0,10
6979,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,240760,4,55.09003,10,1,10
6980,0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,92.998,219467,4,28.00648,9,1,10
6981,0.51,0.912,11,-4.601,0,0.0764,0.0019,0.0,0.282,0.655,180.113,201446,4,30.70574,7,0,10
6982,0.437,0.913,7,-4.315,1,0.0972,0.0171,0.0,0.284,0.537,167.861,206120,4,35.41809,11,1,10
6983,0.306,0.973,1,-6.021,1,0.0649,0.000522,0.555,0.308,0.308,109.83,282080,4,44.74335,12,0,10
6984,0.322,0.874,8,-2.893,1,0.2,0.0454,2.27e-06,0.945,0.171,98.089,208294,4,40.21257,7,1,10
6985,0.597,0.721,9,-6.422,1,0.0356,0.0362,0.0,0.0832,0.437,132.054,149293,4,23.40072,7,1,10
6986,0.817,0.48,5,-8.529,1,0.0512,0.021,0.538,0.0723,0.79,90.038,239000,4,32.6873,11,0,10
6987,0.253,0.965,1,-5.666,1,0.0884,9.46e-05,0.686,0.145,0.272,110.664,396507,3,78.88236,15,0,10
6988,0.378,0.609,10,-6.07,1,0.0525,0.498,0.0,0.509,0.191,123.7,246867,4,25.94833,12,1,10
6989,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560,4,62.42847,8,1,10
6990,0.785,0.62,8,-6.668,1,0.254,0.0138,0.0,0.15,0.478,78.476,235535,4,28.46889,13,1,10
6991,0.504,0.705,6,-8.205,0,0.364,0.0752,0.0,0.128,0.584,175.483,239320,4,22.36431,13,1,10
6992,0.555,0.713,11,-4.549,1,0.0911,0.0845,0.0,0.712,0.725,79.934,240920,4,45.58698,13,1,10
6993,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,265427,4,34.463,10,1,10
6994,0.515,0.691,5,-4.028,0,0.0344,0.624,0.0,0.121,0.484,169.521,226789,3,38.10164,10,0,10
6995,0.388,0.625,5,-9.881,0,0.0318,0.428,0.912,0.137,0.232,119.994,260075,4,64.03852,8,0,10
6996,0.286,0.429,2,-12.184,1,0.0287,0.39,0.00808,0.435,0.388,96.473,137253,4,86.47779,5,0,10
6997,0.524,0.988,7,-2.1,1,0.196,0.0219,0.318,0.355,0.375,132.013,190626,4,29.53966,8,0,10
6998,0.192,0.138,5,-17.135,1,0.0315,0.892,0.553,0.114,0.0757,142.187,321853,4,60.94077,17,0,10
6999,0.169,0.535,6,-6.488,1,0.0312,3.93e-06,0.78,0.115,0.0603,107.833,923455,4,38.74616,32,0,10
7000,0.489,0.588,1,-6.177,1,0.0507,0.0285,2.11e-06,0.0906,0.187,113.617,269600,4,51.40605,13,1,10
7001,0.701,0.5,8,-8.82,1,0.0303,0.46,0.0,0.234,0.409,97.028,205400,4,40.96781,8,1,10
7002,0.498,0.721,10,-5.232,1,0.0282,0.136,0.7,0.0933,0.589,140.027,226440,4,28.40928,9,0,10
7003,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,252534,4,40.89478,10,1,10
7004,0.887,0.772,10,-6.127,0,0.22,0.484,1.85e-05,0.11,0.79,96.99,182933,4,20.79824,11,0,10
7005,0.6,0.787,6,-5.163,1,0.0366,0.043,0.0,0.358,0.608,127.977,258907,4,30.73794,11,1,10
7006,0.36,0.728,0,-4.216,1,0.05,1.1e-05,0.163,0.109,0.281,91.112,251606,4,52.37842,11,0,10
7007,0.722,0.331,8,-7.789,1,0.0725,0.337,0.283,0.146,0.102,143.974,313547,4,35.92862,13,1,10
7008,0.588,0.479,1,-7.039,1,0.281,0.604,7.2e-06,0.527,0.434,150.414,460573,4,38.71018,17,1,10
7009,0.906,0.545,11,-4.977,0,0.344,0.181,0.0,0.091,0.543,139.932,186827,4,38.58274,11,1,10
7010,0.591,0.94,11,-4.341,1,0.0522,0.00391,0.0,0.383,0.676,100.043,224640,4,30.74133,5,1,10
7011,0.569,0.761,5,-6.071,0,0.475,0.261,6.71e-06,0.0748,0.325,180.122,184000,4,21.85723,12,1,10
7012,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,217603,4,50.85016,8,1,10
7013,0.675,0.561,11,-7.036,0,0.401,0.0209,0.0,0.389,0.332,133.719,251240,4,24.57092,12,0,10
7014,0.788,0.592,6,-9.654,0,0.0466,0.00738,0.277,0.109,0.663,121.999,379074,4,47.70647,17,0,10
7015,0.45,0.991,6,-3.95,1,0.132,0.00135,0.0615,0.209,0.124,150.01,325213,4,53.71292,12,0,10
7016,0.692,0.858,6,-4.354,0,0.03,0.00217,4.85e-05,0.358,0.69,125.944,163453,4,29.34172,7,1,10
7017,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,202205,5,34.22193,10,1,10
7018,0.793,0.937,1,-3.562,1,0.0553,0.541,0.0,0.0695,0.973,124.009,219733,4,38.58784,9,0,10
7019,0.433,0.72,6,-1.912,1,0.0312,0.286,0.0,0.0936,0.274,139.765,247813,4,47.03227,14,1,10
7020,0.46,0.697,6,-5.954,0,0.325,0.0186,0.0,0.362,0.701,153.426,202120,4,37.44522,12,1,10
7021,0.215,0.982,9,-1.951,1,0.181,0.000399,0.544,0.316,0.309,92.464,253027,4,34.48225,11,0,10
7022,0.512,0.512,4,-6.008,0,0.285,0.654,0.0,0.148,0.434,95.11,201609,1,50.57047,10,1,10
7023,0.736,0.851,4,-9.412,0,0.0414,0.0747,0.822,0.0577,0.0748,123.993,294521,4,62.73672,9,0,10
7024,0.565,0.618,11,-10.841,0,0.0837,0.0254,0.327,0.203,0.411,182.022,331013,4,25.57317,14,0,10
7025,0.373,0.993,11,-3.621,1,0.248,1.7e-05,0.662,0.335,0.183,147.275,177880,3,33.35449,10,0,10
7026,0.797,0.55,9,-4.166,1,0.24,0.513,0.0,0.0786,0.543,134.206,206267,4,29.14624,12,1,10
7027,0.442,0.83,9,-4.02,1,0.146,0.128,0.0,0.129,0.578,89.338,215747,4,23.55109,10,1,10
7028,0.545,0.818,9,-6.38,1,0.0541,0.0369,0.0,0.101,0.679,109.019,225067,3,21.16051,11,1,10
7029,0.591,0.746,2,-7.066,1,0.0265,0.000107,0.527,0.195,0.857,131.377,223760,4,52.81063,9,0,10
7030,0.412,0.979,6,-4.632,0,0.145,5.86e-06,0.809,0.0549,0.195,139.993,305853,4,18.53913,16,0,10
7031,0.231,0.983,8,-5.199,1,0.0977,0.000254,0.059,0.506,0.336,161.044,293387,4,29.98839,13,0,10
7032,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,4,40.73594,8,1,10
7033,0.807,0.757,0,-4.204,1,0.299,0.14,0.0787,0.287,0.485,85.015,183529,4,34.62015,7,0,10
7034,0.692,0.736,1,-5.109,1,0.11,0.0324,0.0,0.0787,0.217,73.987,276560,4,27.35114,11,1,10
7035,0.672,0.876,6,-6.036,1,0.244,0.266,0.0,0.444,0.79,100.018,211360,4,31.72894,10,1,10
7036,0.303,0.741,1,-9.369,1,0.0491,3.66e-05,0.108,0.744,0.362,97.504,240024,4,44.09802,12,0,10
7037,0.664,0.501,7,-11.843,1,0.0324,0.571,0.0314,0.13,0.138,107.979,281532,4,42.04907,11,0,10
7038,0.437,0.773,2,-4.095,0,0.0373,0.0356,1.64e-05,0.19,0.432,92.503,191861,4,37.76439,7,0,10
7039,0.868,0.593,8,-5.074,1,0.287,0.0121,0.0,0.222,0.616,147.052,124087,4,32.69835,7,0,10
7040,0.689,0.712,10,-7.184,1,0.0451,0.000803,0.000601,0.237,0.0379,100.004,255787,4,136.82177,6,1,10
7041,0.427,0.85,2,-3.03,1,0.0389,0.00205,0.0193,0.104,0.0948,174.05,286217,4,34.05022,12,0,10
7042,0.699,0.883,5,-3.226,0,0.219,0.0288,0.0,0.817,0.499,127.961,211975,4,16.43133,11,0,10
7043,0.495,0.972,0,-4.45,1,0.0608,9.33e-06,0.000401,0.0858,0.34,112.471,270440,4,34.91141,13,0,10
7044,0.619,0.931,11,-3.44,0,0.068,0.00456,0.0,0.0996,0.82,129.957,192933,4,25.01564,10,1,10
7045,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,186267,4,43.73104,9,1,10
7046,0.793,0.621,11,-9.95,0,0.0856,0.00147,0.912,0.0936,0.307,121.985,428858,4,31.84914,15,0,10
7047,0.597,0.931,11,-4.591,0,0.0984,0.127,0.0,0.0504,0.534,92.003,235200,4,26.76235,9,0,10
7048,0.614,0.686,9,-6.483,0,0.21,0.0105,1.36e-06,0.184,0.645,136.537,233667,4,39.16985,9,1,10
7049,0.366,0.0922,8,-21.94,1,0.0401,0.958,0.899,0.0924,0.0737,139.275,431000,4,82.1056,19,0,10
7050,0.657,0.711,0,-5.355,1,0.374,0.0135,0.0,0.221,0.368,86.957,221522,4,49.26789,9,1,10
7051,0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808,250707,4,101.85227,8,1,10
7052,0.683,0.481,8,-9.174,0,0.075,0.191,0.736,0.0907,0.47,120.001,160000,4,33.53092,8,0,10
7053,0.643,0.905,9,-5.426,1,0.0327,0.0386,0.00464,0.0825,0.674,128.009,170626,4,30.72001,7,0,10
7054,0.371,0.81,7,-10.647,1,0.0576,0.000162,0.834,0.244,0.346,135.824,211347,4,22.40071,15,0,10
7055,0.657,0.841,9,-4.188,1,0.0452,0.16,0.0,0.177,0.722,120.009,167213,4,36.2403,8,1,10
7056,0.766,0.234,11,-7.544,0,0.159,0.332,0.00156,0.358,0.256,96.882,153725,4,26.09984,7,1,10
7057,0.417,0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92,302147,4,77.22146,12,1,10
7058,0.875,0.673,7,-4.184,1,0.0932,0.135,0.0,0.292,0.231,130.0,222600,4,30.33239,10,1,10
7059,0.565,0.867,2,-2.503,1,0.0318,0.0571,0.0,0.177,0.325,125.867,215227,4,29.32531,9,1,10
7060,0.658,0.728,5,-4.916,1,0.0237,0.0183,6.26e-06,0.306,0.682,101.969,191293,4,61.00955,7,1,10
7061,0.605,0.787,5,-3.002,1,0.0308,0.0396,1.42e-06,0.163,0.374,114.987,260933,4,17.98301,10,1,10
7062,0.295,0.754,6,-3.16,0,0.0349,0.0465,0.0514,0.164,0.18,152.465,249107,4,16.14369,14,0,10
7063,0.67,0.756,0,-4.299,0,0.0322,0.00549,0.599,0.152,0.402,129.988,232947,4,29.90973,10,0,10
7064,0.588,0.751,0,-7.588,1,0.0328,0.00174,6.57e-05,0.353,0.52,136.979,209280,4,33.42087,9,1,10
7065,0.31,0.54,9,-9.629,1,0.346,0.163,0.000129,0.0713,0.148,180.994,175507,4,29.61999,7,1,10
7066,0.531,0.552,2,-9.721,0,0.0382,0.221,0.0,0.12,0.244,94.979,212133,4,29.44102,10,0,10
7067,0.5,0.0715,7,-25.539,1,0.0467,0.931,0.861,0.106,0.765,105.479,192973,4,32.22619,8,0,10
7068,0.757,0.838,11,-4.604,0,0.0978,0.00182,0.0502,0.0788,0.577,120.033,240014,4,29.53771,12,0,10
7069,0.449,0.869,9,-5.246,1,0.152,0.0087,0.159,0.311,0.215,104.991,495857,4,44.02642,15,0,10
7070,0.359,0.784,7,-4.404,1,0.0438,0.0181,2.72e-05,0.0989,0.444,78.494,202467,4,26.04196,10,1,10
7071,0.469,0.983,4,-1.861,1,0.145,6.45e-06,0.00017,0.706,0.398,130.019,153880,4,28.02521,8,0,10
7072,0.92,0.674,1,-5.662,0,0.264,0.307,0.0,0.104,0.741,141.967,304041,4,66.77504,12,1,10
