,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,target,decade
24858,0.587,0.687,1,-8.635,0,0.0509,0.0281,0.14,0.121,0.402,169.938,228840,4,1,90
24859,0.421,0.407,0,-14.723,1,0.0295,0.000152,0.824,0.154,0.327,94.953,368733,4,0,90
24860,0.765,0.48,8,-7.896,1,0.0448,0.0434,0.0147,0.0687,0.641,134.035,262291,4,1,90
24861,0.365,0.763,11,-9.45,0,0.0591,0.00726,0.000457,0.0865,0.342,148.366,204867,4,1,90
24862,0.67,0.518,4,-8.887,1,0.0443,0.132,0.0,0.108,0.53,71.017,304733,4,1,90
24863,0.225,0.953,7,-4.77,1,0.194,0.000158,7.44e-06,0.358,0.248,86.554,142347,4,0,90
24864,0.366,0.475,1,-15.408,1,0.11,0.755,0.00857,0.379,0.253,111.771,187933,4,0,90
24865,0.759,0.879,5,-7.717,0,0.0751,0.018,0.00232,0.0645,0.91,126.007,286000,4,0,90
24866,0.544,0.0417,7,-24.329,0,0.0496,0.913,0.00014,0.119,0.193,83.045,204867,3,0,90
24867,0.684,0.448,9,-8.558,0,0.0533,0.942,0.0,0.608,0.704,118.449,215373,4,0,90
24868,0.315,0.383,7,-10.744,0,0.041,0.849,0.0,0.242,0.345,92.436,244040,4,0,90
24869,0.666,0.521,8,-10.516,1,0.233,0.288,0.0,0.604,0.716,101.197,131573,4,0,90
24870,0.746,0.927,6,-4.421,1,0.0506,0.0879,3.28e-06,0.0573,0.931,104.916,198333,4,0,90
24871,0.626,0.243,5,-15.253,1,0.0381,0.916,1.38e-05,0.117,0.403,118.325,367000,4,0,90
24872,0.865,0.641,10,-6.652,0,0.162,0.0611,0.000107,0.218,0.762,95.307,263533,4,1,90
24873,0.585,0.709,11,-5.604,1,0.0611,0.0111,0.0,0.202,0.726,183.22,219467,4,1,90
24874,0.417,0.356,7,-11.084,1,0.0697,0.884,0.000669,0.222,0.197,83.753,192027,4,0,90
24875,0.555,0.838,5,-9.055,1,0.0352,0.0342,3.88e-05,0.0654,0.564,86.78,316493,4,1,90
24876,0.646,0.752,10,-8.357,1,0.0304,0.0338,0.00039,0.0344,0.914,92.639,265400,4,1,90
24877,0.333,0.922,0,-4.087,1,0.0592,0.0596,2.05e-06,0.126,0.335,162.978,289559,4,1,90
24878,0.709,0.685,6,-6.639,0,0.0251,0.00628,0.000453,0.141,0.465,123.997,205800,4,1,90
24879,0.759,0.756,4,-8.145,0,0.266,0.0903,2.36e-06,0.265,0.613,87.059,303493,4,1,90
24880,0.78,0.725,1,-10.044,0,0.0439,0.0918,1.85e-05,0.909,0.831,113.311,232800,4,1,90
24881,0.817,0.84,2,-8.598,1,0.0922,0.00506,0.00034,0.288,0.89,104.295,237907,4,1,90
24882,0.449,0.976,5,-4.882,0,0.0915,0.000474,0.104,0.335,0.409,115.345,169720,4,0,90
24883,0.568,0.707,3,-5.672,1,0.0582,0.0608,0.0,0.0673,0.663,171.968,236067,4,0,90
24884,0.681,0.967,2,-6.639,1,0.0393,0.0182,0.488,0.0477,0.965,136.987,262600,4,1,90
24885,0.664,0.542,0,-8.793,1,0.027,0.706,0.0,0.0847,0.429,93.705,211573,4,1,90
24886,0.513,0.76,2,-10.839,1,0.048,0.182,5.75e-05,0.12,0.769,112.303,250933,1,0,90
24887,0.206,0.325,9,-15.918,1,0.0384,0.742,0.594,0.659,0.353,180.358,149147,4,0,90
24888,0.668,0.761,11,-13.509,0,0.0462,0.0108,0.000272,0.0679,0.625,119.48,281507,4,1,90
24889,0.231,0.477,10,-7.748,1,0.029,0.747,2.61e-06,0.122,0.235,95.969,259667,4,1,90
24890,0.542,0.716,3,-5.248,1,0.0261,0.404,1.99e-06,0.1,0.659,137.748,206117,4,0,90
24891,0.224,0.918,2,-7.389,1,0.0564,3.06e-05,0.695,0.27,0.24,146.969,121573,5,0,90
24892,0.742,0.424,0,-5.696,1,0.0457,0.119,0.0104,0.263,0.414,79.956,241533,4,1,90
24893,0.441,0.616,6,-6.69,1,0.0387,0.186,0.0,0.145,0.294,140.853,212933,4,1,90
24894,0.582,0.666,8,-5.556,1,0.63,0.0176,0.0,0.725,0.435,172.488,113987,4,1,90
24895,0.751,0.601,1,-8.206,1,0.044,0.00823,0.00329,0.0651,0.772,104.414,316467,4,1,90
24896,0.342,0.127,7,-18.914,1,0.032,0.818,0.0,0.379,0.401,108.69,168000,3,0,90
24897,0.418,0.383,4,-11.782,1,0.0257,0.0718,0.0177,0.0896,0.352,87.773,257480,4,1,90
24898,0.732,0.723,10,-6.659,1,0.0307,0.334,9.34e-05,0.194,0.731,110.173,221093,4,1,90
24899,0.692,0.265,5,-15.227,1,0.0333,0.672,0.00107,0.083,0.51,118.828,191493,4,0,90
24900,0.543,0.681,7,-7.091,1,0.0289,0.0482,8.43e-05,0.104,0.292,95.415,323400,4,1,90
24901,0.22,0.00792,7,-36.24,1,0.049,0.964,0.25,0.0974,0.147,80.829,245427,4,0,90
24902,0.751,0.876,6,-8.142,0,0.0608,0.0174,0.000937,0.0932,0.673,125.141,232153,4,1,90
24903,0.769,0.898,1,-9.347,1,0.0355,0.116,0.000648,0.261,0.968,108.141,242773,4,1,90
24904,0.623,0.773,6,-8.8,1,0.0271,0.0155,0.00573,0.0917,0.807,124.644,245573,4,1,90
24905,0.537,0.474,1,-8.549,0,0.0344,0.618,0.0,0.193,0.275,109.09,236400,3,1,90
24906,0.196,0.939,0,-5.228,0,0.0401,0.327,0.0314,0.28,0.524,174.393,103573,4,0,90
24907,0.688,0.782,5,-12.291,0,0.034,0.000235,0.666,0.0955,0.77,127.822,264307,4,1,90
24908,0.603,0.461,0,-13.317,1,0.0354,0.82,0.81,0.118,0.742,96.958,181867,4,0,90
24909,0.676,0.576,4,-11.134,1,0.0323,0.00733,0.000223,0.107,0.791,140.084,273787,4,0,90
24910,0.689,0.67,1,-10.948,1,0.206,0.0543,0.0,0.223,0.658,94.76,281667,4,1,90
24911,0.689,0.319,6,-12.477,1,0.0922,0.751,0.0,0.299,0.481,130.186,136373,4,0,90
24912,0.583,0.526,4,-5.781,1,0.0291,0.0634,0.000123,0.218,0.313,160.067,329400,4,1,90
24913,0.206,0.0201,5,-24.263,0,0.042,0.884,0.0504,0.0756,0.038,66.806,476573,4,0,90
24914,0.615,0.526,0,-7.503,1,0.0284,0.176,0.0128,0.127,0.383,155.972,264840,4,0,90
24915,0.624,0.405,3,-10.084,0,0.0403,0.501,9.5e-05,0.228,0.209,84.153,372400,4,1,90
24916,0.479,0.884,9,-5.707,0,0.111,0.0362,0.0,0.0947,0.266,130.255,332093,4,0,90
24917,0.706,0.818,6,-4.736,0,0.0488,0.0831,0.00144,0.0774,0.947,94.956,272400,4,1,90
24918,0.237,0.835,11,-10.286,0,0.0415,3.76e-06,0.892,0.0976,0.915,182.792,143200,4,0,90
24919,0.692,0.366,11,-14.033,0,0.0353,0.387,0.000499,0.0823,0.729,136.404,292160,4,0,90
24920,0.529,0.497,7,-9.159,1,0.0248,0.296,0.0,0.129,0.413,83.023,279107,4,0,90
24921,0.728,0.942,6,-4.036,0,0.0885,0.00423,3.24e-06,0.146,0.785,132.99,224667,4,0,90
24922,0.462,0.596,7,-8.103,1,0.0435,0.351,0.0,0.1,0.388,188.181,234467,4,1,90
24923,0.368,0.592,7,-11.042,1,0.0331,0.574,0.00144,0.0674,0.398,127.593,282133,4,0,90
24924,0.343,0.0851,1,-15.72,1,0.0342,0.696,1.6e-06,0.245,0.155,113.914,176960,4,0,90
24925,0.574,0.961,8,-7.443,1,0.0367,0.0174,0.554,0.0788,0.382,130.874,377813,4,0,90
24926,0.336,0.245,1,-19.144,1,0.0729,0.662,0.269,0.132,0.245,171.445,773267,4,0,90
24927,0.662,0.531,8,-5.3,1,0.0361,0.202,1.16e-05,0.595,0.399,119.957,262333,4,1,90
24928,0.318,0.638,5,-11.898,1,0.0353,0.129,0.0057,0.172,0.537,178.262,152773,4,0,90
24929,0.834,0.365,8,-9.014,1,0.131,0.217,0.000354,0.0976,0.383,115.13,233627,4,0,90
24930,0.765,0.596,11,-7.586,1,0.0518,0.5,0.0,0.289,0.941,158.112,141533,3,1,90
24931,0.66,0.794,10,-11.203,1,0.0334,0.106,0.00445,0.0974,0.835,119.705,365173,4,1,90
24932,0.557,0.0807,3,-23.484,1,0.296,0.774,0.0,0.966,0.357,97.618,819333,4,0,90
24933,0.765,0.387,0,-9.142,1,0.0283,0.26,7.57e-06,0.126,0.697,95.173,246453,4,1,90
24934,0.723,0.739,0,-7.943,1,0.401,0.403,0.0,0.365,0.805,177.886,225267,4,1,90
24935,0.894,0.764,4,-10.028,0,0.0604,0.00154,0.0349,0.0323,0.796,127.038,290933,4,1,90
24936,0.618,0.75,0,-3.523,1,0.0241,0.0228,0.00101,0.0634,0.338,98.206,246560,4,1,90
24937,0.458,0.52,2,-8.474,1,0.0266,0.285,0.0,0.466,0.407,147.579,229493,4,1,90
24938,0.602,0.945,2,-3.293,1,0.0623,0.0663,0.0,0.386,0.761,143.844,209733,4,1,90
24939,0.718,0.386,2,-9.705,0,0.0546,0.551,0.147,0.512,0.717,62.331,166600,4,0,90
24940,0.816,0.364,8,-14.152,0,0.0289,0.184,0.809,0.105,0.362,99.064,187320,4,0,90
24941,0.477,0.564,4,-8.582,1,0.028,0.0111,0.0,0.221,0.292,67.965,257680,4,1,90
24942,0.612,0.694,0,-8.277,1,0.026,0.00142,0.0012,0.0749,0.551,115.53,250667,4,1,90
24943,0.594,0.521,0,-11.033,1,0.0417,0.161,0.00556,0.0382,0.789,167.569,328240,4,1,90
24944,0.539,0.395,3,-9.289,1,0.0285,0.491,0.0,0.114,0.196,125.057,236107,4,1,90
24945,0.427,0.518,2,-10.283,1,0.0389,0.839,0.00194,0.271,0.647,78.425,187773,4,0,90
24946,0.543,0.79,11,-5.932,1,0.0358,0.00811,0.0,0.238,0.339,80.923,236973,4,1,90
24947,0.865,0.841,7,-5.381,1,0.225,0.022,0.0,0.0714,0.674,91.982,292333,4,1,90
24948,0.46,0.339,9,-9.607,1,0.0286,0.296,0.0,0.209,0.146,132.114,247133,4,1,90
24949,0.0724,0.0942,4,-21.948,0,0.0388,0.948,0.858,0.192,0.0358,77.573,1187987,4,0,90
24950,0.489,0.968,9,-4.412,1,0.0588,0.000739,0.54,0.115,0.558,91.943,149360,4,0,90
24951,0.705,0.908,2,-4.107,1,0.0301,0.0208,0.0,0.128,0.928,119.87,230063,4,0,90
24952,0.466,0.387,9,-10.431,0,0.0378,5.41e-05,0.925,0.13,0.426,83.955,99173,4,0,90
24953,0.413,0.966,5,-3.339,0,0.0794,3.31e-05,0.897,0.0405,0.489,125.853,180960,4,0,90
24954,0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,268533,4,1,90
24955,0.583,0.248,7,-14.429,0,0.045,0.949,0.236,0.188,0.576,99.262,229933,4,0,90
24956,0.648,0.676,6,-11.587,0,0.0275,0.0535,0.0,0.0877,0.854,107.647,229680,4,1,90
24957,0.506,0.657,7,-7.291,1,0.0278,0.0373,0.0,0.0432,0.496,140.481,270027,4,1,90
24958,0.33,0.435,0,-14.488,1,0.0533,0.189,0.0,0.615,0.346,132.509,187160,4,0,90
24959,0.255,0.948,9,-5.051,1,0.0868,0.000353,0.0168,0.156,0.084,111.243,230560,3,0,90
24960,0.544,0.352,0,-12.795,0,0.0569,0.715,0.84,0.15,0.961,179.955,201827,4,0,90
24961,0.234,0.954,9,-5.088,1,0.0606,0.0955,0.908,0.187,0.961,157.801,99747,4,0,90
24962,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,354320,4,1,90
24963,0.572,0.944,7,-6.563,1,0.0667,0.00712,0.0,0.153,0.542,147.733,131600,4,0,90
24964,0.589,0.962,7,-6.815,1,0.181,0.0502,0.00225,0.242,0.503,103.396,227827,4,1,90
24965,0.551,0.22,0,-17.876,0,0.0306,0.826,0.00741,0.183,0.56,111.656,163000,4,0,90
24966,0.808,0.726,10,-8.435,0,0.252,0.0208,0.276,0.129,0.616,96.12,221027,4,1,90
24967,0.601,0.079,9,-16.254,1,0.182,0.868,0.0002,0.114,0.315,64.176,363227,4,0,90
24968,0.421,0.657,1,-8.802,1,0.197,0.00118,0.0032,0.0906,0.508,151.549,149537,4,0,90
24969,0.271,0.95,5,-7.127,0,0.0467,3.83e-05,0.949,0.277,0.377,178.935,129200,4,0,90
24970,0.583,0.488,6,-10.494,1,0.0444,0.821,1.74e-05,0.115,0.191,98.497,292400,4,1,90
24971,0.427,0.943,11,-6.036,0,0.0571,4.35e-06,0.879,0.3,0.343,161.11,215000,4,0,90
24972,0.46,0.505,9,-5.487,1,0.0266,0.42,0.0,0.134,0.22,135.757,235107,4,1,90
24973,0.711,0.724,7,-5.97,1,0.0851,0.0393,3.81e-06,0.141,0.482,80.975,251120,4,1,90
24974,0.706,0.747,9,-3.901,0,0.286,0.00533,0.0,0.204,0.505,95.547,270493,4,1,90
24975,0.831,0.921,5,-2.383,0,0.0581,0.153,0.00213,0.305,0.794,108.002,239227,4,1,90
24976,0.873,0.487,7,-14.872,1,0.412,0.141,0.0,0.269,0.611,97.445,284067,4,1,90
24977,0.679,0.773,7,-7.997,1,0.0292,0.384,3.52e-05,0.161,0.714,133.018,262267,4,1,90
24978,0.726,0.566,2,-7.746,1,0.0551,0.258,1.25e-06,0.0492,0.963,136.943,188973,4,0,90
24979,0.176,0.0943,2,-12.231,1,0.0341,0.926,0.889,0.218,0.062,144.632,258227,4,0,90
24980,0.53,0.905,4,-9.166,0,0.0436,0.276,0.00303,0.106,0.373,101.297,292600,4,1,90
24981,0.547,0.373,0,-7.336,1,0.0273,0.504,0.0,0.176,0.182,132.741,217400,4,1,90
24982,0.233,0.247,9,-14.116,0,0.0304,0.583,0.0488,0.308,0.0864,173.54,263747,3,0,90
24983,0.672,0.243,6,-15.733,1,0.0421,0.93,0.267,0.202,0.523,103.121,183293,4,0,90
24984,0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,293653,4,1,90
24985,0.54,0.724,6,-6.438,0,0.0972,0.0499,9.99e-06,0.394,0.726,154.823,220107,4,0,90
24986,0.626,0.542,11,-8.79,1,0.0356,0.0906,0.0283,0.115,0.375,64.951,253040,4,1,90
24987,0.581,0.527,1,-8.286,0,0.147,0.331,0.0,0.0219,0.647,170.33,232933,4,0,90
24988,0.496,0.893,0,-9.326,1,0.0652,0.192,0.00011,0.608,0.575,149.402,617489,4,0,90
24989,0.705,0.625,7,-11.963,0,0.0639,0.531,7.73e-06,0.348,0.828,97.831,187800,4,0,90
24990,0.711,0.729,6,-5.432,0,0.49,0.00513,0.0,0.0615,0.488,169.845,302507,4,1,90
24991,0.639,0.33,10,-15.176,1,0.0408,0.954,0.288,0.0859,0.804,100.316,177493,4,0,90
24992,0.697,0.248,7,-13.599,0,0.131,0.833,0.0,0.71,0.351,115.161,252840,4,0,90
24993,0.477,0.709,4,-8.76,1,0.031,0.00368,6.5e-05,0.0354,0.74,125.398,204267,4,0,90
24994,0.77,0.403,1,-12.051,0,0.0844,0.117,3.51e-05,0.319,0.448,82.626,301867,4,1,90
24995,0.539,0.407,8,-13.017,1,0.0264,0.639,6.95e-05,0.0613,0.264,80.156,286667,4,1,90
24996,0.375,0.544,2,-3.973,1,0.104,0.000985,0.0259,0.128,0.197,155.485,220760,4,0,90
24997,0.613,0.52,7,-12.996,1,0.0368,0.889,0.000599,0.0841,0.61,69.186,217120,4,0,90
24998,0.817,0.485,7,-11.659,1,0.143,0.0525,0.00021,0.0391,0.672,100.978,228267,4,1,90
24999,0.559,0.435,2,-9.524,1,0.0986,0.206,0.0,0.0661,0.587,165.055,315493,3,1,90
25000,0.493,0.978,0,-6.37,0,0.0763,0.0115,0.154,0.109,0.183,128.288,272373,4,1,90
25001,0.883,0.404,7,-9.491,1,0.121,0.725,0.0,0.0752,0.964,123.931,138400,4,0,90
25002,0.455,0.71,0,-4.717,0,0.0681,0.0116,0.879,0.216,0.638,178.915,185187,4,0,90
25003,0.427,0.884,4,-8.631,1,0.0905,0.0301,0.211,0.109,0.623,176.563,230133,3,1,90
25004,0.173,0.868,7,-6.996,1,0.101,0.0685,0.541,0.386,0.39,81.436,188839,5,0,90
25005,0.269,0.934,2,-5.462,1,0.0717,0.000225,0.00178,0.0683,0.467,104.608,149173,4,0,90
25006,0.682,0.748,9,-10.862,0,0.036,0.0409,1.3e-05,0.103,0.933,122.847,252373,4,1,90
25007,0.844,0.34,5,-11.238,1,0.0509,0.0509,0.00955,0.0505,0.738,128.166,97693,4,0,90
25008,0.651,0.877,5,-5.095,0,0.0616,0.28,1.46e-06,0.0882,0.654,97.082,259560,4,0,90
25009,0.413,0.0223,4,-14.562,1,0.0479,0.911,0.0,0.179,0.339,144.587,90733,5,1,90
25010,0.682,0.811,1,-5.323,0,0.0297,0.268,0.00056,0.121,0.983,151.248,209493,4,0,90
25011,0.524,0.366,10,-14.569,1,0.51,0.912,0.000129,0.675,0.799,122.891,125600,4,0,90
25012,0.51,0.223,8,-16.396,1,0.035,0.825,0.00032,0.64,0.59,157.551,161000,3,0,90
25013,0.527,0.518,1,-11.987,1,0.352,0.939,0.0725,0.501,0.896,85.777,304133,4,0,90
25014,0.312,0.981,9,-8.52,0,0.0848,2.38e-05,0.601,0.371,0.542,91.402,232173,4,0,90
25015,0.817,0.625,1,-3.643,1,0.0719,0.0508,0.00123,0.058,0.759,102.907,246000,4,1,90
25016,0.469,0.621,0,-6.763,1,0.0253,0.205,0.000776,0.135,0.395,175.906,378907,4,1,90
25017,0.586,0.445,5,-11.896,0,0.0826,0.884,0.454,0.0892,0.837,89.327,211267,4,0,90
25018,0.752,0.496,1,-9.602,1,0.0573,0.00905,0.000693,0.182,0.383,92.992,335493,4,0,90
25019,0.514,0.865,9,-7.077,1,0.0395,0.0264,0.000202,0.159,0.668,97.505,239360,4,0,90
25020,0.791,0.186,10,-11.367,1,0.0333,0.625,2.67e-06,0.0574,0.317,114.061,291400,4,1,90
25021,0.387,0.875,2,-5.741,1,0.0385,0.0373,0.0,0.152,0.238,105.1,296840,4,1,90
25022,0.375,0.348,9,-14.915,0,0.0314,0.758,0.0213,0.0692,0.438,105.989,601400,4,0,90
25023,0.33,0.192,11,-19.89,1,0.0443,0.993,0.0,0.202,0.288,85.283,144067,4,0,90
25024,0.884,0.643,4,-8.593,0,0.238,0.0881,1.73e-05,0.162,0.162,98.084,258000,4,1,90
25025,0.665,0.901,5,-6.315,1,0.0505,0.0364,0.112,0.289,0.712,120.014,263627,4,0,90
25026,0.502,0.142,7,-11.456,1,0.0353,0.895,0.0,0.114,0.57,140.054,217733,5,0,90
25027,0.756,0.65,6,-8.004,1,0.0457,0.307,0.0,0.0606,0.788,132.274,340867,4,1,90
25028,0.539,0.597,7,-9.581,1,0.0258,0.0108,0.00552,0.134,0.251,139.444,387133,4,1,90
25029,0.516,0.11,2,-14.176,0,0.038,0.522,0.00121,0.131,0.0538,105.595,245746,4,0,90
25030,0.611,0.55,9,-8.611,0,0.0436,0.306,0.00659,0.112,0.622,78.501,255147,4,1,90
25031,0.326,0.699,11,-7.928,1,0.0285,0.0191,0.000207,0.0813,0.821,166.925,183730,4,0,90
25032,0.472,0.613,9,-7.273,1,0.322,0.941,7.53e-06,0.715,0.788,147.203,282933,4,0,90
25033,0.369,0.762,10,-8.993,1,0.0464,0.22,2.8e-05,0.579,0.644,84.957,302107,4,1,90
25034,0.786,0.372,8,-17.765,1,0.0536,0.19,5.9e-06,0.129,0.685,102.237,249667,4,1,90
25035,0.64,0.433,2,-15.617,1,0.029,0.0334,0.000412,0.0705,0.395,101.675,194733,4,0,90
25036,0.652,0.69,7,-8.627,0,0.0543,0.617,0.731,0.12,0.809,167.743,256488,4,0,90
25037,0.678,0.61,0,-10.509,1,0.0306,0.467,0.0,0.397,0.919,117.04,170000,4,1,90
25038,0.613,0.426,11,-7.92,1,0.023,0.454,3.65e-05,0.116,0.509,93.981,180067,4,1,90
25039,0.544,0.432,7,-14.262,1,0.0305,0.552,2e-06,0.132,0.767,153.204,253627,4,0,90
25040,0.403,0.328,0,-12.372,0,0.033,0.807,0.785,0.228,0.291,113.075,440400,4,1,90
25041,0.233,0.929,5,-6.886,0,0.0996,8.18e-06,0.0481,0.388,0.242,132.043,182467,4,0,90
25042,0.32,0.986,9,-4.409,1,0.0814,0.117,1.2e-05,0.142,0.533,83.404,89253,4,0,90
25043,0.3,0.449,3,-8.422,0,0.0296,0.0367,0.00202,0.129,0.201,104.256,329173,4,0,90
25044,0.322,0.409,9,-14.883,0,0.0369,0.208,0.00635,0.109,0.301,99.807,395200,4,0,90
25045,0.681,0.697,4,-11.063,1,0.0327,0.357,0.0,0.388,0.775,119.956,223667,4,1,90
25046,0.685,0.738,1,-5.617,1,0.0551,0.00102,0.314,0.125,0.208,99.528,361720,4,0,90
25047,0.634,0.577,4,-7.579,0,0.0303,0.143,1.78e-05,0.183,0.4,116.212,319880,4,1,90
25048,0.27,0.528,5,-7.192,1,0.0345,0.036,7.28e-06,0.13,0.285,159.24,312067,4,1,90
25049,0.463,0.111,5,-19.01,0,0.0417,0.928,0.0389,0.141,0.289,133.487,595267,4,0,90
25050,0.799,0.504,2,-12.874,1,0.045,0.074,0.000609,0.118,0.92,101.067,261240,4,1,90
25051,0.438,0.866,9,-7.017,1,0.156,0.00958,0.000738,0.0721,0.483,125.084,228374,4,0,90
25052,0.606,0.683,2,-9.581,1,0.03,0.0925,0.0,0.125,0.715,118.864,244627,4,1,90
25053,0.784,0.843,11,-6.477,1,0.0661,0.123,9.85e-05,0.0568,0.898,94.988,291720,4,1,90
25054,0.725,0.384,7,-12.64,1,0.0317,0.00569,0.00022,0.158,0.497,121.9,250600,4,1,90
25055,0.674,0.465,5,-8.565,1,0.0258,0.441,0.0,0.098,0.317,129.896,338667,4,1,90
25056,0.677,0.852,5,-10.856,1,0.045,0.225,3.95e-05,0.0595,0.93,91.691,390862,4,1,90
25057,0.573,0.722,5,-6.518,1,0.0295,0.182,0.0,0.29,0.59,144.209,208560,4,1,90
25058,0.482,0.241,0,-16.53,1,0.0367,0.736,2.3e-06,0.0868,0.201,96.574,210693,4,0,90
25059,0.707,0.692,0,-6.937,1,0.0409,0.0534,0.00796,0.0649,0.248,116.868,269093,4,1,90
25060,0.676,0.31,0,-19.234,1,0.0363,0.678,0.00845,0.218,0.941,125.78,137600,4,0,90
25061,0.496,0.762,6,-7.64,0,0.0628,0.036,0.00199,0.315,0.674,130.004,248000,4,1,90
25062,0.749,0.733,11,-9.163,0,0.0611,0.0302,0.0,0.151,0.897,139.935,260240,4,1,90
25063,0.457,0.618,6,-6.682,1,0.0296,0.00114,0.00257,0.0679,0.579,80.184,305533,4,1,90
25064,0.15,0.848,2,-7.682,1,0.0556,9.05e-06,0.929,0.457,0.449,139.227,255360,4,0,90
25065,0.18,0.961,7,-6.547,1,0.0953,0.000206,0.561,0.343,0.243,177.425,135200,4,0,90
25066,0.487,0.8,9,-10.488,1,0.0365,0.016,0.0463,0.105,0.673,139.459,286267,4,0,90
25067,0.727,0.824,2,-8.915,1,0.0394,0.00812,1.58e-06,0.0922,0.935,125.104,282933,4,1,90
25068,0.375,0.588,1,-10.568,0,0.0392,0.000257,0.917,0.261,0.0854,113.495,321360,4,0,90
25069,0.532,0.5,4,-11.131,0,0.0284,0.68,0.00233,0.163,0.682,135.482,218360,4,0,90
25070,0.525,0.815,8,-8.978,0,0.0403,0.000898,0.0284,0.1,0.657,135.031,351737,4,0,90
25071,0.848,0.698,11,-4.885,0,0.241,0.0181,4.07e-06,0.203,0.895,101.074,294960,4,1,90
25072,0.478,0.405,0,-9.348,1,0.351,0.554,0.000684,0.106,0.128,79.872,346227,5,0,90
25073,0.511,0.426,3,-11.686,1,0.027,0.633,0.0,0.0809,0.8,90.194,225116,4,0,90
25074,0.588,0.522,9,-6.254,0,0.0383,0.233,0.0,0.24,0.584,66.024,290600,4,1,90
25075,0.757,0.843,1,-7.222,1,0.0332,0.0424,0.377,0.0742,0.717,113.21,236133,4,1,90
25076,0.665,0.501,10,-11.302,0,0.0975,0.932,0.855,0.0837,0.833,90.346,208173,4,0,90
25077,0.13,0.982,6,-8.215,0,0.0638,0.0014,0.73,0.643,0.136,154.946,253000,4,0,90
25078,0.537,0.374,4,-10.16,1,0.0339,0.409,0.0,0.0935,0.372,179.719,315240,3,1,90
25079,0.393,0.153,4,-23.2,0,0.097,0.795,0.0,0.598,0.263,93.299,80560,4,0,90
25080,0.44,0.17,2,-13.266,1,0.0271,0.57,1.28e-05,0.122,0.272,84.565,179827,4,1,90
25081,0.65,0.827,5,-8.335,0,0.0414,0.692,0.00448,0.0712,0.604,120.0,267093,4,0,90
25082,0.477,0.685,0,-10.013,1,0.0609,0.0972,0.00083,0.954,0.639,167.01,269600,4,0,90
25083,0.633,0.763,3,-7.652,1,0.0292,0.0575,2.76e-05,0.0993,0.495,102.991,226853,4,1,90
25084,0.595,0.855,0,-8.806,1,0.0317,0.00463,0.000755,0.0408,0.818,120.145,280800,4,1,90
25085,0.682,0.505,1,-11.709,1,0.138,0.137,0.0,0.234,0.4,89.954,260067,4,1,90
25086,0.487,0.423,2,-8.181,1,0.0243,0.658,0.0,0.109,0.334,88.883,253507,4,1,90
25087,0.686,0.454,10,-10.928,0,0.0328,0.43,0.00021,0.286,0.645,131.977,321000,4,1,90
25088,0.389,0.936,2,-5.649,1,0.0476,0.0511,0.00171,0.0745,0.58,179.17,330600,4,1,90
25089,0.475,0.157,10,-19.063,1,0.0567,0.976,0.0348,0.0776,0.519,169.224,183066,4,0,90
25090,0.562,0.393,7,-13.588,1,0.031,0.0198,0.293,0.173,0.81,120.805,197173,4,0,90
25091,0.649,0.531,4,-8.335,1,0.0363,0.457,0.0,0.249,0.488,78.946,258133,4,1,90
25092,0.511,0.864,7,-11.973,1,0.0569,0.00824,3.89e-06,0.291,0.5,144.952,230427,4,1,90
25093,0.784,0.765,1,-3.545,1,0.212,0.095,0.0,0.182,0.845,94.812,212880,4,1,90
25094,0.728,0.448,8,-10.54,1,0.172,0.103,0.0,0.267,0.483,80.902,202920,4,1,90
25095,0.725,0.894,6,-9.122,0,0.0838,0.00476,0.259,0.0489,0.529,105.723,293427,4,1,90
25096,0.691,0.837,9,-5.09,0,0.0353,0.0147,4.47e-05,0.162,0.64,108.175,265893,4,1,90
25097,0.561,0.88,7,-5.13,1,0.0656,0.0015,0.194,0.372,0.0934,120.0,405573,4,0,90
25098,0.708,0.817,7,-6.689,1,0.0383,0.156,0.0,0.111,0.853,128.871,240720,4,1,90
25099,0.552,0.696,1,-8.374,1,0.0324,0.00661,0.00104,0.0721,0.52,116.175,285667,4,1,90
25100,0.591,0.304,2,-16.902,1,0.0491,0.995,0.927,0.146,0.187,102.35,238507,3,0,90
25101,0.897,0.458,9,-11.01,1,0.279,0.0208,0.0,0.419,0.513,92.928,206827,4,1,90
25102,0.623,0.756,11,-8.973,0,0.0375,0.488,5.04e-05,0.103,0.961,91.072,230800,4,0,90
25103,0.708,0.681,1,-11.226,1,0.0422,0.0152,3.43e-05,0.0373,0.814,111.574,247840,4,1,90
25104,0.525,0.726,7,-8.381,1,0.0306,0.04,0.00332,0.0564,0.686,185.513,321067,4,1,90
25105,0.555,0.282,10,-18.685,1,0.0361,0.843,0.898,0.695,0.676,98.014,284533,4,0,90
25106,0.402,0.577,7,-9.219,1,0.0286,0.0025,0.11,0.311,0.691,108.925,201400,4,0,90
25107,0.644,0.157,7,-16.323,0,0.0407,0.991,0.92,0.101,0.448,82.251,252267,4,0,90
